Ratio,Stop,CAGR,StDev,DrawDown,Sharpe,MaR,SM
0.955,1.2,47.59208095798711,0.27396235499368266,-23.766595990023877,173.7175932769469,2.0024778044766727,347.8656247841922
0.95,1.2,44.35572088765478,0.2657176817796315,-23.745459545341763,166.92799888432134,1.8679664128191704,311.8158952750282
0.955,1.1,43.565099555210615,0.2692034407726671,-23.397588114212663,161.8296535518646,1.8619483060626822,301.318449301605
0.97,1.2,45.887723916416846,0.2925545480748377,-24.13835543066295,156.85185623803193,1.901029423824196,298.17999388994144
0.96,1.2,45.21464027424018,0.2827690089223973,-25.55190384889623,159.89956058674315,1.7695213844581419,282.9456918237023
0.97,1.1,42.371444722027206,0.28741853204641893,-23.397588114212663,147.420712298343,1.8109321574170731,266.96890857039995
0.955,1.4,42.79624988080381,0.2780763085198945,-24.771528127454268,153.90110041590265,1.7276386689028183,265.885492265209
0.95,1.1,40.226609806535876,0.2611476753502244,-23.397588114212663,154.03778629309295,1.7192630971266893,264.8314815368021
0.955,1.3,43.74822158102234,0.2763806439619575,-26.182801919415134,158.28974472989535,1.6708762383670654,264.4825732463706
0.95,1.4,40.04607291080777,0.2692385362342694,-22.72529403642112,148.73826559494793,1.7621806277457701,262.10369023592244
0.955,0.7,33.054200067410775,0.23364927464020457,-17.90193638079628,141.46930316094833,1.846403616028297,261.2094329133784
0.945,1.2,38.00459166606365,0.2591586448507498,-21.684366647872245,146.64605029074218,1.7526263175315202,257.0157271016056
0.955,1.5,41.346791762025205,0.2807790441023014,-23.823818937495346,147.25739912042926,1.735523253870569,255.56864047800443
0.96,1.1,41.2525261674155,0.27815548290614717,-24.659521741150815,148.30743487927066,1.6728842757146807,248.10117578111087
0.95,1.3,40.78755930743998,0.267850630676055,-25.176958206922208,152.2772569341807,1.6200352311116661,246.694521130416
0.95,2.0,40.61840093498035,0.28158750155374096,-24.042884738960858,144.24788284585256,1.6894146179205904,243.6944818838801
0.95,1.5,38.81420384440335,0.27165981334460215,-22.944901698119267,142.87797435525474,1.6916265040082892,241.69616825836556
