Ratio,Stop,CAGR,StDev,DrawDown,Sharpe,MaR,SM
0.95,0.6,43.457653187838694,0.2568526931593357,-18.96093347421546,169.19290451387337,2.2919574738730963,387.7829420268692
0.955,0.6,44.62857421977411,0.2591689642236664,-21.549466601742683,172.19875980697685,2.0709827785790784,356.62066605292426
0.94,0.6,38.262355167515125,0.2496243859393203,-21.45975357024281,153.2797167373547,1.7829820385529338,273.2949818171849
0.945,0.6,35.96686959916655,0.25076302435532605,-20.029605615845014,143.42971692749342,1.795685361408908,257.5546430777234
0.93,0.6,35.63281038716308,0.23997214513050522,-20.881973224719054,148.48727700369022,1.7063909623724023,253.37734750638444
0.935,0.6,35.717971238996824,0.2455731558779111,-21.644235006538537,145.44737640931052,1.6502302450609474,240.02165961540837
0.96,0.6,39.525905787619074,0.26653552461828856,-25.32334704513962,148.2950756535175,1.560848402747195,231.46613196906722
0.955,0.7,40.96503931611133,0.276732851778773,-27.204786029860063,148.03099470409023,1.5058026654261485,222.90546639110315
0.95,0.7,40.15307106841639,0.2746204291841335,-27.204786029859985,146.2129790842825,1.4759561433177368,215.8039447122345
0.965,0.6,36.96163994545463,0.2676932889150602,-24.282032403295883,138.07458563962226,1.5221806532322104,210.17446296368698
0.97,0.6,38.43606601133083,0.27417271325807224,-26.685410019896782,140.18924624038672,1.4403400953057381,201.9201922907182
0.975,0.6,36.80875628069504,0.2772488527862045,-24.984557637219496,132.76432313708963,1.4732602760138942,195.5964033497465
0.91,0.6,29.38806959957443,0.219324952800695,-20.40564368590003,133.99327903323413,1.4401932157563404,192.9762114206101
0.915,0.6,29.705357650489915,0.22462086752486218,-20.453339080686195,132.24665178181618,1.4523475865385849,192.06810554312938
0.96,0.7,38.323955213985414,0.28301189873545557,-27.204786029860028,135.4146429362979,1.408721067385752,190.76146033688204
0.95,1.0,41.061586224838756,0.3133482286773798,-29.48605268712964,131.04138612226,1.3925765737630158,182.48516450729326
0.975,0.7,38.05519790749543,0.2924070177265413,-27.204786029859974,130.14461213473544,1.3988420223458493,182.0517524359695
0.955,0.5,32.4117861905304,0.24163691574866308,-23.9725744758731,134.134248858909,1.352036103721394,181.35434720279514
0.905,0.6,26.718535944457035,0.21537450162919655,-18.445991330151877,124.05617072747772,1.4484738427033104,179.69211832468758
0.955,1.0,40.876649879223635,0.3186437413965493,-29.48605268712963,128.28323475009984,1.386304579760379,177.83963584053922
0.97,0.7,36.76714069005911,0.29069443369875436,-27.204786029860017,126.48037398666109,1.3514953085719341,170.93763206939616
0.95,1.1,40.32633569799231,0.32281175979416527,-30.177671637900406,124.92213952709042,1.336297119998685,166.93309527412484
0.96,1.0,39.30176215840622,0.3236849231864265,-29.486052687129614,121.419810881245,1.332893302994099,161.8396527744215
0.965,0.7,35.312432840747896,0.2844594080846798,-27.204786029860053,124.13874119514392,1.298022811206413,161.13491782574604
0.955,1.1,39.809152425431634,0.32832530733054177,-30.17767163790045,121.24911341468338,1.3191591751377834,159.94688043830126
0.955,0.8,36.42729368777437,0.29269988033070254,-29.914898269677582,124.45271124339902,1.217697394769278,151.5457422530602
0.945,0.7,33.17495411883933,0.26874434144989134,-27.204786029860053,123.44428887268296,1.2194528595970726,150.53449106672034
0.95,0.5,30.739436272422125,0.23928112416915417,-26.280592488573497,128.46578007002174,1.169662985558156,150.26166785875907
0.91,0.7,27.63106379392397,0.2332404681950583,-21.79945627138238,118.46599352054204,1.267511604415434,150.15702151589065
0.95,0.8,35.95869158375715,0.2897166757678995,-29.914898269677582,124.11674781387009,1.202032888749807,149.19241291693757
0.95,1.2,40.18781949084662,0.3338993333580012,-33.18223351305968,120.35908873096767,1.2111246060344227,145.76985392195536
0.96,1.1,38.252438463640374,0.33321760872434875,-30.177671637900417,114.7971699637409,1.267574215884793,145.51393270258217
0.95,1.3,39.868501757936144,0.33766088493497287,-33.47924747051145,118.07260934476929,1.1908422312374958,140.60584956015825
0.975,1.0,37.16240319699564,0.3339338241670102,-29.48605268712963,111.28672960786872,1.260338356962126,140.25893394566964
0.915,0.7,26.895941429674064,0.2387028762362835,-21.79945627138237,112.67539735487195,1.2337895539615913,139.01772824491252
0.97,1.0,36.83252664447543,0.33185485417956917,-29.486052687129614,110.98986855423567,1.2491508115819274,138.64308438189494
0.97,0.5,28.7113003064154,0.25542872405045974,-23.48063630060032,112.40435238107169,1.2227650025685781,137.44410822796047
0.955,1.2,39.33785508947527,0.3396137124993199,-33.18223351305968,115.83117418898111,1.1855095611328543,137.3189644782822
0.94,0.7,33.02448119750147,0.2670226024796798,-30.447208471064812,123.67672583078284,1.0846472585125808,134.1456216141707
0.945,1.0,34.625300300142946,0.30844802711510755,-29.486052687129593,112.25651408436914,1.1742941880876645,131.82217206425574
0.965,1.0,35.37439771743587,0.32607527468429465,-29.48605268712966,108.48537274617121,1.1996993321821068,130.1498292351085
0.955,1.3,38.687529675477926,0.3437110980183874,-33.47924747051143,112.55827902713887,1.1555674813047683,130.06868699539018
0.96,0.5,27.746290703349707,0.2493525674532873,-23.9725744758731,111.27333071694794,1.1574180625145045,128.78976284794558
0.96,0.8,33.69119905395379,0.2987759636185457,-29.914898269677558,112.7640880006269,1.1262347861000075,126.99883852914846
0.95,2.0,37.27226204494636,0.34816284865888225,-31.589147286821706,107.05410467693069,1.1799071911160932,126.31390794680551
0.95,1.4,37.8214238201366,0.33817719644514765,-33.67391464233142,111.83907199452828,1.1231668257717609,125.61393548935376
0.96,0.3,20.817374536453425,0.20592516989065723,-16.810988900294134,101.09193814193328,1.2383194504452497,125.184113284364
0.96,1.2,37.78638878817262,0.3443457434618172,-33.18223351305966,109.73386343706197,1.138753627699621,124.95983507044913
0.955,0.3,20.79853155820772,0.20359404883531357,-17.12897919300268,102.15687382410461,1.2142306511005676,124.04200741784106
0.94,0.5,27.120659572989236,0.23247648549033886,-25.747581826417765,116.65979686412759,1.053328415686892,122.88107900524616
0.95,2.1,36.66420417767282,0.3469444414294315,-31.589147286821717,105.67745091004815,1.1606582426797036,122.65540446412713
0.975,1.1,35.52694720920619,0.3438570702887057,-30.177671637900396,103.31893766028259,1.1772593868569898,121.63318920065983
0.95,2.2,36.539781398345504,0.3475043787021509,-31.589147286821717,105.14912512703638,1.1567194602175628,121.6280392592945
