Ratio,Stop,CAGR,StDev,DrawDown,Sharpe,MaR,SM
0.955,0.3,23.805795633088024,0.20013684148743108,-17.2314763690707,118.9475933374469,1.3815296567285305,164.32962779216786
0.975,0.3,23.451337278431893,0.21044226015697978,-18.26949357611629,111.43834542044134,1.2836336804151938,143.04601347142076
0.955,0.6,31.55950872748834,0.25832032619095374,-27.747173093065246,122.17199162314134,1.137395460850601,138.9578687152386
0.95,0.6,31.306858915006664,0.25620204654552536,-27.747171692821837,122.19597515761315,1.12829009246754,137.87250810974456
0.94,0.6,27.804068482060696,0.24946371295745992,-22.701488115190806,111.4553621945089,1.2247685412065774,136.50702136461936
0.96,0.3,22.428411509589942,0.20165891559358562,-18.27966507021449,111.21953841500944,1.2269596528951485,136.46188624883862
0.945,0.6,28.63787556756745,0.2521821665572819,-24.231051214540887,113.56027255425495,1.1818668250918498,134.21311878026242
0.95,0.7,31.403277894074,0.26860110056896985,-28.293541948443192,116.91418176453244,1.1099097437605163,129.76418952424262
1.04,0.3,26.659124572872738,0.23099157053819444,-24.33794069951748,115.41167719133134,1.09537305978403,126.41884197987537
0.955,0.7,31.053760015821986,0.27115425799051124,-28.293543341519257,114.5243310798707,1.0975564156452706,125.69691432419516
0.98,0.3,22.28352444241071,0.21115993557144935,-18.713478352163914,105.52913071367519,1.1907740518926015,125.66135057262699
0.95,0.3,22.178234736557556,0.19799276621803052,-19.96054862060429,112.01537894639435,1.1111034650452472,124.4606756856952
1.045,0.3,26.133000878776812,0.2311350653456202,-24.33794069951748,113.06376572373253,1.073755631235264,121.40285513452244
0.97,0.3,21.94144808617642,0.20660463746873758,-19.37369209734242,106.20017224684268,1.1325382883103747,120.27576129470617
0.975,0.7,30.677428271640906,0.2865727395919615,-27.603489761277423,107.04935966805903,1.1113605032170841,118.97043022976071
0.935,0.6,25.796432188357876,0.24466847846213619,-23.17892596012229,105.43422818706095,1.1129261223207159,117.34050673610326
0.975,0.6,29.53089061577274,0.27423120048290744,-27.76697040486653,107.68610779433673,1.063525843301834,114.52695860386417
0.945,0.7,28.482462732172074,0.2644821527757264,-27.204786029860053,107.6914356346926,1.046965144328268,112.74917945219431
0.985,0.3,21.755972253738353,0.21190507188321808,-20.504504117528043,102.66848292205188,1.0610338162306743,108.93473224139852
1.035,0.3,24.12035936636212,0.22758256736342744,-24.33794069951748,105.98509211755322,0.9910599941120051,105.03758476998262
0.965,0.3,19.719575001800237,0.2026351733304574,-18.57371902431071,97.31565689063052,1.0616923286063358,103.31928637406872
0.96,0.6,28.191591071695864,0.2625132615622322,-29.557064441215264,107.39111199154668,0.9538021317294507,102.4298715463334
0.955,1.1,33.09850548325337,0.3157910563126798,-34.17950565619145,104.81140875149093,0.968372855248061,101.49652315525289
0.95,1.1,32.73780240263344,0.31264545649724634,-34.179504366173596,104.71222825181783,0.9578196936943603,100.29543439021009
0.94,0.3,19.972210222493935,0.19227131667070832,-20.868582796210344,103.87514148404753,0.9570467921818253,99.41337094474093
0.945,0.3,20.832751859889576,0.1943568429081932,-22.88384479142842,107.18815735101326,0.9103693915846205,97.5808175927185
0.93,0.6,23.436554656350705,0.23913941293993785,-23.81377946414557,98.00373082891619,0.9841593893836625,96.45129188990698
0.955,0.5,26.555310825228418,0.24042871536520666,-30.46970620416316,110.44983035778985,0.8715315680201765,96.26051383928709
1.04,2.0,37.06666242787786,0.3801721011008533,-37.708249203717436,97.4996911150108,0.9829855061057482,95.84078321584302
0.96,0.7,28.27946275600086,0.2751214095461935,-30.385784262529558,102.78902976924692,0.9306806930395368,95.6637654625043
0.98,0.7,27.66706507945951,0.2900743858845742,-27.603489761277466,95.37920763010331,1.002303162344032,95.59888142952056
0.95,1.0,31.137804721143226,0.30321570544197274,-34.04458555378298,102.69192578846203,0.9146184103769547,93.92392592319133
0.945,1.1,30.541547497606093,0.30870322307398357,-32.27774090448141,98.93498096159018,0.9462108140711214,93.61334887577715
