Date,Open,High,Low,Close,Adj Close,Volume
4/6/2009,110991.3594,112476.1563,110438.3984,110612.4766,110612.4766,500
4/7/2009,111503.3594,112640,109598.7188,110602.2422,110602.2422,500
4/8/2009,108298.2422,110888.9609,108134.3984,108318.7188,108318.7188,400
4/9/2009,105472,105728,103157.7578,104304.6406,104304.6406,400
4/13/2009,104980.4766,105994.2422,102359.0391,102778.8828,102778.8828,200
4/14/2009,104222.7188,104581.1172,102338.5625,102850.5625,102850.5625,500
4/15/2009,103444.4766,103444.4766,100208.6406,100352,100352,300
4/16/2009,99328,99870.71875,95979.52344,97187.84375,97187.84375,300
4/17/2009,97269.75781,98918.39844,94781.4375,94955.52344,94955.52344,400
4/20/2009,96860.15625,102522.8828,96092.15625,101980.1563,101980.1563,600
4/21/2009,102819.8438,103495.6797,97904.64063,98375.67969,98375.67969,200
4/22/2009,99532.79688,99532.79688,94525.4375,98580.47656,98580.47656,300
4/23/2009,98211.84375,99942.39844,97136.64063,98129.92188,98129.92188,300
4/24/2009,97699.84375,98887.67969,96552.96094,97904.64063,97904.64063,200
4/27/2009,98293.75781,101140.4766,98088.96094,100679.6797,100679.6797,300
4/28/2009,101703.6797,102236.1563,98263.03906,99440.64063,99440.64063,300
4/29/2009,99133.4375,99133.4375,93491.20313,95252.47656,95252.47656,200
4/30/2009,95057.92188,96522.24219,92375.03906,96010.24219,96010.24219,300
5/1/2009,95805.4375,97208.32031,94003.20313,94781.4375,94781.4375,100
5/4/2009,93132.79688,94167.03906,89456.64063,89733.11719,89733.11719,400
5/5/2009,89968.64063,91740.15625,89968.64063,90501.11719,90501.11719,300
5/6/2009,89835.52344,89835.52344,86999.03906,87388.15625,87388.15625,100
5/7/2009,86528,89661.4375,85473.28125,88647.67969,88647.67969,200
5/8/2009,88350.71875,88350.71875,83445.75781,84633.60156,84633.60156,200
5/11/2009,85657.60156,87746.5625,84520.96094,85391.35938,85391.35938,200
5/12/2009,84766.71875,87244.79688,84326.39844,84951.03906,84951.03906,300
5/13/2009,88104.96094,88299.52344,85790.71875,87582.71875,87582.71875,300
5/14/2009,89395.20313,89395.20313,83466.24219,83886.07813,83886.07813,300
5/15/2009,83456,86415.35938,82186.24219,85432.32031,85432.32031,200
5/18/2009,85493.75781,85493.75781,79349.75781,79749.11719,79749.11719,300
5/19/2009,78766.07813,80394.24219,77025.28125,78202.88281,78202.88281,200
5/20/2009,77619.20313,79380.47656,73687.03906,79237.11719,79237.11719,800
5/21/2009,80373.75781,85463.03906,79523.84375,83660.79688,83660.79688,1000
5/22/2009,83404.79688,85821.4375,81940.47656,85821.4375,85821.4375,400
5/26/2009,85821.4375,85821.4375,78356.47656,80496.64063,80496.64063,500
5/27/2009,80128,83138.5625,77977.60156,82780.15625,82780.15625,400
5/28/2009,82278.39844,83855.35938,80046.07813,81592.32031,81592.32031,400
5/29/2009,79697.92188,81930.24219,79595.52344,79800.32031,79800.32031,200
6/1/2009,78725.11719,78776.32031,74987.52344,76185.60156,76185.60156,400
6/2/2009,76759.03906,78018.5625,74465.28125,77219.84375,77219.84375,200
6/3/2009,78008.32031,82216.96094,77670.39844,80947.20313,80947.20313,300
6/4/2009,80609.28125,81090.5625,78632.96094,79390.71875,79390.71875,200
6/5/2009,79431.67969,80998.39844,77537.28125,79206.39844,79206.39844,300
6/8/2009,79912.96094,81930.24219,78346.24219,79605.75781,79605.75781,200
6/9/2009,79257.60156,79257.60156,75663.35938,76042.24219,76042.24219,300
6/10/2009,74977.28125,79370.24219,74772.47656,76800,76800,400
6/11/2009,76410.88281,76410.88281,73195.52344,75069.4375,75069.4375,400
6/12/2009,75683.84375,75868.15625,73492.47656,73625.60156,73625.60156,200
6/15/2009,74649.60156,77056,74424.32031,76892.15625,76892.15625,300
6/16/2009,77332.47656,80609.28125,75950.07813,79667.20313,79667.20313,500
6/17/2009,79912.96094,82196.47656,79441.92188,80844.79688,80844.79688,400
6/18/2009,80680.96094,81602.5625,78786.5625,80066.5625,80066.5625,400
6/19/2009,80148.47656,80148.47656,77312,77844.47656,77844.47656,200
6/22/2009,79841.28125,81858.5625,78571.52344,80957.4375,80957.4375,300
6/23/2009,80762.88281,81807.35938,79022.07813,79052.79688,79052.79688,400
6/24/2009,79042.5625,79042.5625,75550.71875,76206.07813,76206.07813,400
6/25/2009,77189.11719,77189.11719,72181.75781,72611.84375,72611.84375,600
6/26/2009,73369.60156,73646.07813,70932.47656,71475.20313,71475.20313,300
6/29/2009,71618.5625,71976.96094,68382.71875,68567.03906,68567.03906,600
6/30/2009,68597.75781,70686.71875,67450.88281,69744.64063,69744.64063,900
7/1/2009,68966.39844,69550.07813,67665.92188,69468.15625,69468.15625,500
7/2/2009,70522.88281,73400.32031,70440.96094,73297.92188,73297.92188,1000
7/6/2009,74209.28125,74833.92188,72273.92188,72366.07813,72366.07813,300
7/7/2009,73328.64063,75212.79688,72509.4375,74588.15625,74588.15625,300
7/8/2009,75253.75781,79155.20313,74219.52344,76185.60156,76185.60156,700
7/9/2009,75264,75960.32031,73625.60156,74936.32031,74936.32031,400
7/10/2009,75356.15625,76523.52344,74608.64063,74905.60156,74905.60156,300
7/13/2009,75243.52344,75489.28125,71577.60156,72396.79688,72396.79688,800
7/14/2009,71925.75781,72488.96094,70328.32031,70799.35938,70799.35938,600
7/15/2009,69365.75781,69867.52344,67573.75781,69048.32031,69048.32031,1500
7/16/2009,69498.88281,69519.35938,67502.07813,67901.4375,67901.4375,1000
7/17/2009,68096,68290.5625,67328,67921.92188,67921.92188,600
7/20/2009,67573.75781,68177.92188,66334.71875,66600.96094,66600.96094,800
7/21/2009,66037.75781,66938.88281,65423.35938,65638.39844,65638.39844,900
7/22/2009,66344.96094,66590.71875,62248.96094,62853.12109,62853.12109,1700
7/23/2009,63119.35938,63221.76172,60753.92188,61050.87891,61050.87891,1500
7/24/2009,61460.48047,61839.35938,60753.92188,60794.87891,60794.87891,500
7/27/2009,61675.51953,62136.32031,60784.64063,61440,61440,700
7/28/2009,62453.76172,64481.28125,61460.48047,64051.19922,64051.19922,1200
7/29/2009,64327.67969,65464.32031,63539.19922,64737.28125,64737.28125,500
7/30/2009,63682.55859,63846.39844,62238.71875,63078.39844,63078.39844,500
7/31/2009,63365.12109,63590.39844,62218.23828,63457.28125,63457.28125,400
8/3/2009,62812.16016,63262.71875,61921.28125,62330.87891,62330.87891,600
8/4/2009,62801.92188,63068.16016,61460.48047,61644.80078,61644.80078,500
8/5/2009,61972.48047,62597.12109,61245.44141,61388.80078,61388.80078,700
8/6/2009,61429.76172,62658.55859,60497.92188,62197.76172,62197.76172,700
8/7/2009,61480.96094,62208,58890.23828,59668.48047,59668.48047,600
8/10/2009,60211.19922,61081.60156,59668.48047,59750.39844,59750.39844,400
8/11/2009,60395.51953,62996.48047,60293.12109,61440,61440,800
8/12/2009,61583.35938,61767.67969,59443.19922,60016.64063,60016.64063,600
8/13/2009,60047.35938,60907.51953,58511.35938,58634.23828,58634.23828,800
8/14/2009,58859.51953,60968.96094,58859.51953,60282.87891,60282.87891,500
8/17/2009,61911.03906,63825.92188,61829.12109,63559.67969,63559.67969,1000
8/18/2009,63365.12109,63631.35938,61890.55859,62310.39844,62310.39844,600
8/19/2009,63170.55859,63467.51953,59719.67969,60303.35938,60303.35938,1000
8/20/2009,60098.55859,60293.12109,58849.28125,59176.96094,59176.96094,500
8/21/2009,58624,58705.92188,57804.80078,58101.76172,58101.76172,1100
8/24/2009,57917.44141,58613.76172,57415.67969,58327.03906,58327.03906,600
8/25/2009,58214.39844,60026.87891,57702.39844,59658.23828,59658.23828,900
8/26/2009,59392,60487.67969,59095.03906,60364.80078,60364.80078,1100
8/27/2009,60375.03906,61184,58777.60156,58890.23828,58890.23828,800
8/28/2009,58112,59944.96094,58019.83984,59914.23828,59914.23828,700
8/31/2009,60508.16016,61409.28125,60416,60590.07813,60590.07813,500
9/1/2009,61204.48047,63969.28125,59832.32031,63856.64063,63856.64063,1400
9/2/2009,64040.96094,64245.76172,63232,64194.55859,64194.55859,700
9/3/2009,64020.48047,64112.64063,60968.96094,61143.03906,61143.03906,800
9/4/2009,61480.96094,61542.39844,59392,59402.23828,59402.23828,900
9/8/2009,58890.23828,58920.96094,57344,57415.67969,57415.67969,1200
9/9/2009,57333.76172,57548.80078,55500.80078,55562.23828,55562.23828,1200
9/10/2009,55470.07813,55828.48047,53258.23828,53360.64063,53360.64063,1700
9/11/2009,53166.07813,54353.92188,52387.83984,54056.96094,54056.96094,1600
9/14/2009,54272,54906.87891,52418.55859,52520.96094,52520.96094,1000
9/15/2009,52582.39844,53196.80078,51998.71875,52224,52224,1100
9/16/2009,52224,52408.32031,50288.64063,50708.48047,50708.48047,1700
9/17/2009,50565.12109,51466.23828,50073.60156,50954.23828,50954.23828,1800
9/18/2009,50892.80078,52193.28125,50452.48047,51916.80078,51916.80078,1000
9/21/2009,52654.07813,52992,51742.71875,51927.03906,51927.03906,1500
9/22/2009,51292.16016,51558.39844,50176,50739.19922,50739.19922,800
9/23/2009,50698.23828,51456,48742.39844,51445.76172,51445.76172,1900
9/24/2009,51189.76172,53217.28125,50810.87891,52080.64063,52080.64063,1500
9/25/2009,52531.19922,53155.83984,51630.07813,52162.55859,52162.55859,1000
9/28/2009,52172.80078,52172.80078,50329.60156,50421.76172,50421.76172,700
9/29/2009,50524.16016,50810.87891,49797.12109,50124.80078,50124.80078,800
9/30/2009,50176,51763.19922,49868.80078,51189.76172,51189.76172,1100
10/1/2009,51568.64063,53616.64063,51404.80078,53606.39844,53606.39844,1200
10/2/2009,54456.32031,54814.71875,52531.19922,53483.51953,53483.51953,1200
10/5/2009,53544.96094,53626.87891,51128.32031,51558.39844,51558.39844,700
10/6/2009,51056.64063,51200,49059.83984,49745.92188,49745.92188,1400
10/7/2009,50186.23828,50227.19922,49397.76172,49500.16016,49500.16016,400
10/8/2009,49070.07813,49510.39844,48742.39844,49233.92188,49233.92188,1300
10/9/2009,49469.44141,49500.16016,48343.03906,48455.67969,48455.67969,900
10/12/2009,48117.76172,48220.16016,46540.80078,46796.80078,46796.80078,1200
10/13/2009,47073.28125,48424.96094,46612.48047,46817.28125,46817.28125,800
10/14/2009,46059.51953,46284.80078,45209.60156,45578.23828,45578.23828,1400
10/15/2009,46182.39844,46284.80078,44728.32031,44748.80078,44748.80078,700
10/16/2009,45260.80078,46223.35938,45004.80078,45680.64063,45680.64063,700
10/19/2009,45496.32031,45557.76172,44154.87891,44451.83984,44451.83984,900
10/20/2009,44400.64063,44984.32031,43857.92188,44236.80078,44236.80078,1100
10/21/2009,44636.16016,45137.92188,43008,45066.23828,45066.23828,2900
10/22/2009,44892.16016,45516.80078,42987.51953,43089.92188,43089.92188,1700
10/23/2009,42649.60156,43765.76172,42147.83984,43335.67969,43335.67969,1600
10/26/2009,42977.28125,45107.19922,42188.80078,44748.80078,44748.80078,1300
10/27/2009,44697.60156,45189.12109,43888.64063,44216.32031,44216.32031,1500
10/28/2009,44523.51953,47308.80078,44390.39844,47278.07813,47278.07813,1700
10/29/2009,46100.48047,46458.87891,44738.55859,44871.67969,44871.67969,1200
10/30/2009,45455.35938,50176,44881.92188,49377.28125,49377.28125,2900
11/2/2009,48691.19922,51107.83984,47400.96094,49879.03906,49879.03906,2300
11/3/2009,50667.51953,50974.71875,49152,49930.23828,49930.23828,2200
11/4/2009,48691.19922,49909.76172,47872,49520.64063,49520.64063,1400
11/5/2009,48547.83984,49049.60156,46858.23828,46991.35938,46991.35938,1300
11/6/2009,47994.87891,48035.83984,45619.19922,45701.12109,45701.12109,1300
11/9/2009,44840.96094,44840.96094,42854.39844,42967.03906,42967.03906,1700
11/10/2009,43274.23828,43530.23828,42240,43489.28125,43489.28125,1400
11/11/2009,42752,44001.28125,42106.87891,43458.55859,43458.55859,1100
11/12/2009,43898.87891,45342.71875,43304.96094,44789.76172,44789.76172,1400
11/13/2009,45056,45977.60156,44113.92188,44544,44544,1200
11/16/2009,44001.28125,44216.32031,43192.32031,43827.19922,43827.19922,1300
11/17/2009,44441.60156,44544,42823.67969,43212.80078,43212.80078,1300
11/18/2009,43397.12109,43612.16016,42240,42321.92188,42321.92188,1200
11/19/2009,42926.07813,44288,42700.80078,43376.64063,43376.64063,1900
11/20/2009,43878.39844,43991.03906,41830.39844,42229.76172,42229.76172,1900
11/23/2009,41185.28125,41410.55859,39577.60156,39731.19922,39731.19922,2700
11/24/2009,39772.16016,40673.28125,39290.87891,39331.83984,39331.83984,1400
11/25/2009,39004.16016,39577.60156,38420.48047,38645.76172,38645.76172,2000
11/27/2009,43069.44141,43161.60156,39936,41082.87891,41082.87891,2300
11/30/2009,40826.87891,41850.87891,40611.83984,41246.71875,41246.71875,1700
12/1/2009,40550.39844,40673.28125,39424,39720.96094,39720.96094,1000
12/2/2009,39669.76172,40028.16016,38922.23828,39516.16016,39516.16016,1600
12/3/2009,39311.35938,40417.28125,38809.60156,40335.35938,40335.35938,1400
12/4/2009,38819.83984,40140.80078,38512.64063,39362.55859,39362.55859,2400
12/7/2009,39639.03906,39833.60156,38830.07813,39034.87891,39034.87891,1500
12/8/2009,39833.60156,40550.39844,39526.39844,40120.32031,40120.32031,1600
12/9/2009,40335.35938,40509.44141,39710.71875,39884.80078,39884.80078,1000
12/10/2009,39424,39608.32031,39034.87891,39208.96094,39208.96094,700
12/11/2009,39116.80078,39424,38717.44141,39014.39844,39014.39844,1500
12/14/2009,38707.19922,39096.32031,38195.19922,38297.60156,38297.60156,1100
12/15/2009,38758.39844,38758.39844,37580.80078,37703.67969,37703.67969,1400
12/16/2009,37539.83984,37765.12109,36055.03906,36229.12109,36229.12109,1900
12/17/2009,36864,37058.55859,36433.92188,36710.39844,36710.39844,1400
12/18/2009,36382.71875,36751.35938,35973.12109,36085.76172,36085.76172,700
12/21/2009,35942.39844,36044.80078,34928.64063,34949.12109,34949.12109,1700
12/22/2009,34631.67969,34764.80078,33996.80078,34160.64063,34160.64063,1700
12/23/2009,33873.92188,34068.48047,33382.39844,33669.12109,33669.12109,1000
12/24/2009,33658.87891,33669.12109,32931.83984,33382.39844,33382.39844,300
12/28/2009,33382.39844,33740.80078,32942.07813,33392.64063,33392.64063,1300
12/29/2009,33382.39844,33382.39844,32808.96094,33382.39844,33382.39844,1400
12/30/2009,33597.44141,34170.87891,33280,33976.32031,33976.32031,3800
12/31/2009,33914.87891,34908.16016,33566.71875,34887.67969,34887.67969,3500
1/4/2010,34017.28125,34037.76172,33423.35938,33495.03906,33495.03906,3500
1/5/2010,33546.23828,33587.19922,32798.71875,32860.16016,32860.16016,3100
1/6/2010,32768,32870.39844,31754.24023,31948.80078,31948.80078,4300
1/7/2010,31948.80078,32071.67969,31047.67969,31047.67969,31047.67969,4000
1/8/2010,31334.40039,31385.59961,30208,30228.48047,30228.48047,3500
1/11/2010,30003.19922,30259.19922,29603.83984,29675.51953,29675.51953,3900
1/12/2010,30382.08008,31354.88086,30044.16016,30607.35938,30607.35938,6000
1/13/2010,30515.19922,31109.11914,29767.67969,30177.2793,30177.2793,4200
1/14/2010,30289.91992,30464,29286.40039,29440,29440,4500
1/15/2010,29706.24023,30760.96094,29470.7207,30218.24023,30218.24023,6800
1/19/2010,30361.59961,30382.08008,28364.80078,28487.67969,28487.67969,5700
1/20/2010,29122.56055,29962.24023,28436.48047,28477.43945,28477.43945,7200
1/21/2010,28467.19922,30187.51953,27944.96094,30023.67969,30023.67969,11100
1/22/2010,30464,33024,29992.96094,32655.35938,32655.35938,11300
1/25/2010,31651.83984,32808.96094,31385.59961,32348.16016,32348.16016,6500
1/26/2010,32737.2793,32788.48047,31272.96094,32481.2793,32481.2793,7300
1/27/2010,32542.7207,33525.76172,31744,31744,31744,8400
1/28/2010,31334.40039,32747.51953,31232,31764.48047,31764.48047,6800
1/29/2010,31252.48047,32952.32031,30842.88086,32399.35938,32399.35938,6600
2/1/2010,31784.96094,31805.43945,30781.43945,30883.83984,30883.83984,3800
2/2/2010,30617.59961,30720,29501.43945,29716.48047,29716.48047,9300
2/3/2010,30095.35938,30105.59961,29286.40039,29829.11914,29829.11914,3600
2/4/2010,30464,33187.83984,30464,33136.64063,33136.64063,9200
2/5/2010,32686.08008,35266.55859,32184.32031,33433.60156,33433.60156,15100
2/8/2010,33443.83984,34242.55859,32880.64063,34109.44141,34109.44141,5500
2/9/2010,33320.96094,34088.96094,32419.83984,33075.19922,33075.19922,6300
2/10/2010,33208.32031,34273.28125,32645.11914,32860.16016,32860.16016,6200
2/11/2010,33177.60156,33873.92188,31887.35938,32153.59961,32153.59961,4700
2/12/2010,33536,33792,32071.67969,32184.32031,32184.32031,4000
2/16/2010,31488,31549.43945,30341.11914,30535.67969,30535.67969,5100
2/17/2010,30279.67969,30371.83984,29634.56055,29634.56055,29634.56055,4600
2/18/2010,29900.80078,29900.80078,28282.88086,28508.16016,28508.16016,6600
2/19/2010,28917.75977,28917.75977,27648,27699.19922,27699.19922,5600
2/22/2010,27412.48047,28129.2793,27054.08008,27463.67969,27463.67969,6200
2/23/2010,27637.75977,28743.67969,27310.08008,27934.7207,27934.7207,7900
2/24/2010,27842.56055,28026.88086,27238.40039,27443.19922,27443.19922,4500
2/25/2010,28293.11914,28897.2793,27381.75977,27381.75977,27381.75977,6700
2/26/2010,27289.59961,27586.56055,26726.40039,26920.96094,26920.96094,4500
3/1/2010,26624,26644.48047,26112,26255.35938,26255.35938,4600
3/2/2010,26030.08008,26234.88086,25712.64063,25958.40039,25958.40039,5300
3/3/2010,25845.75977,26040.32031,25528.32031,25856,25856,7800
3/4/2010,25876.48047,26030.08008,25528.32031,25610.24023,25610.24023,3700
3/5/2010,25415.67969,25600,24340.48047,24586.24023,24586.24023,8700
3/8/2010,24545.2793,24545.2793,23777.2793,24115.19922,24115.19922,12200
3/9/2010,24453.11914,24770.56055,23869.43945,24360.96094,24360.96094,7400
3/10/2010,24289.2793,24473.59961,23736.32031,24463.35938,24463.35938,6200
3/11/2010,24657.91992,25047.03906,24524.80078,24657.91992,24657.91992,6300
3/12/2010,24320,24883.19922,24156.16016,24422.40039,24422.40039,4700
3/15/2010,24586.24023,24893.43945,24340.48047,24473.59961,24473.59961,4200
3/16/2010,24401.91992,24401.91992,23572.48047,23726.08008,23726.08008,6500
3/17/2010,23552,23623.67969,22620.16016,22927.35938,22927.35938,10700
3/18/2010,22917.11914,22937.59961,22497.2793,22609.91992,22609.91992,8600
3/19/2010,22876.16016,23255.03906,22302.7207,22876.16016,22876.16016,9700
3/22/2010,23418.88086,23531.51953,22384.64063,22456.32031,22456.32031,8400
3/23/2010,22394.88086,22661.11914,22005.75977,22026.24023,22026.24023,7400
3/24/2010,22394.88086,22865.91992,22231.03906,22589.43945,22589.43945,8600
3/25/2010,22272,22855.67969,21780.48047,22845.43945,22845.43945,9700
3/26/2010,22753.2793,23019.51953,22323.19922,22517.75977,22517.75977,8900
3/29/2010,22282.24023,22446.08008,22005.75977,22097.91992,22097.91992,4900
3/30/2010,22272,22353.91992,21780.48047,21800.96094,21800.96094,6800
3/31/2010,22067.19922,22118.40039,21514.24023,21514.24023,21514.24023,8400
4/1/2010,21237.75977,21760,20746.24023,21524.48047,21524.48047,9400
4/5/2010,21237.75977,21422.08008,20674.56055,20705.2793,20705.2793,6300
4/6/2010,20869.11914,20992,19968,20039.67969,20039.67969,7500
4/7/2010,20172.80078,20715.51953,19937.2793,20480,20480,10500
4/8/2010,20613.11914,21145.59961,20111.35938,20193.2793,20193.2793,10400
4/9/2010,20090.88086,20254.7207,19916.80078,20019.19922,20019.19922,8000
4/12/2010,19978.24023,20080.64063,19732.48047,19968,19968,8700
4/13/2010,20049.91992,20480,19896.32031,20172.80078,20172.80078,11300
4/14/2010,19886.08008,19947.51953,19517.43945,19609.59961,19609.59961,13100
4/15/2010,19640.32031,19742.7207,19189.75977,19517.43945,19517.43945,10500
4/16/2010,19732.48047,21278.7207,19589.11914,20449.2793,20449.2793,21800
4/19/2010,20736,20951.03906,19773.43945,19855.35938,19855.35938,14800
4/20/2010,19589.11914,19722.24023,18657.2793,18708.48047,18708.48047,16900
4/21/2010,18851.83984,19404.80078,18268.16016,19036.16016,19036.16016,14500
4/22/2010,19445.75977,19865.59961,18821.11914,18882.56055,18882.56055,14900
4/23/2010,18892.80078,19138.56055,18585.59961,18810.88086,18810.88086,8300
4/26/2010,18851.83984,19189.75977,18636.80078,19107.83984,19107.83984,9400
4/27/2010,19435.51953,21094.40039,19128.32031,20992,20992,28400
4/28/2010,20572.16016,21452.80078,20326.40039,20879.35938,20879.35938,20000
4/29/2010,20480,20572.16016,19752.96094,20049.91992,20049.91992,12500
4/30/2010,20131.83984,21729.2793,19947.51953,21719.03906,21719.03906,16700
5/3/2010,21258.24023,21278.7207,20654.08008,20817.91992,20817.91992,14200
5/4/2010,21585.91992,23255.03906,21524.48047,22906.88086,22906.88086,28900
5/5/2010,24043.51953,24944.64063,22968.32031,23900.16016,23900.16016,32400
5/6/2010,24586.24023,32296.96094,23889.91992,26746.88086,26746.88086,44700
5/7/2010,27453.43945,32020.48047,27136,29952,29952,60400
5/10/2010,25169.91992,26521.59961,24084.48047,25681.91992,25681.91992,40500
5/11/2010,27043.83984,27238.40039,25169.91992,26245.11914,26245.11914,34800
5/12/2010,25712.64063,25804.80078,24504.32031,24657.91992,24657.91992,21400
5/13/2010,24944.64063,25497.59961,24217.59961,25323.51953,25323.51953,21200
5/14/2010,26265.59961,28672,25989.11914,27504.64063,27504.64063,45900
5/17/2010,27197.43945,29696,27084.80078,28139.51953,28139.51953,36000
5/18/2010,26869.75977,30003.19922,26112,29829.11914,29829.11914,41200
5/19/2010,30525.43945,32000,29388.80078,30566.40039,30566.40039,55400
5/20/2010,32880.64063,35840,32768,34887.67969,34887.67969,77300
5/21/2010,36597.76172,37089.28125,32952.32031,34109.44141,34109.44141,53900
5/24/2010,34201.60156,34631.67969,32768,33914.87891,33914.87891,31400
5/25/2010,36843.51953,36966.39844,32409.59961,32419.83984,32419.83984,44100
5/26/2010,31027.19922,32071.67969,29696,31774.7207,31774.7207,37500
5/27/2010,29696,30033.91992,28917.75977,29009.91992,29009.91992,27700
5/28/2010,28753.91992,29992.96094,28723.19922,29265.91992,29265.91992,33100
6/1/2010,30658.56055,30924.80078,29409.2793,30914.56055,30914.56055,28600
6/2/2010,30771.19922,31170.56055,29491.19922,29562.88086,29562.88086,24900
6/3/2010,29184,29747.19922,28743.67969,29081.59961,29081.59961,20500
6/4/2010,31109.11914,32256,30136.32031,32040.96094,32040.96094,32700
6/7/2010,31344.64063,33239.03906,31180.80078,33044.48047,33044.48047,29600
6/8/2010,32665.59961,33638.39844,31846.40039,31887.35938,31887.35938,37600
6/9/2010,31365.11914,32358.40039,30259.19922,31928.32031,31928.32031,22300
6/10/2010,30812.16016,31088.64063,30126.08008,30279.67969,30279.67969,21200
6/11/2010,30832.64063,30894.08008,29440,29542.40039,29542.40039,16800
6/14/2010,28692.48047,29132.80078,28047.35938,29112.32031,29112.32031,20700
6/15/2010,28641.2793,28672,27299.83984,27340.80078,27340.80078,18000
6/16/2010,27648,27668.48047,26685.43945,26900.48047,26900.48047,16900
6/17/2010,26552.32031,27381.75977,26112,26132.48047,26132.48047,19800
6/18/2010,26163.19922,26368,25231.35938,25671.67969,25671.67969,14500
6/21/2010,24770.56055,26296.32031,24606.7207,26091.51953,26091.51953,17000
6/22/2010,26019.83984,27340.80078,25876.48047,27125.75977,27125.75977,20400
6/23/2010,27115.51953,28416,26828.80078,27351.03906,27351.03906,23700
6/24/2010,27822.08008,29429.75977,27535.35938,29030.40039,29030.40039,24000
6/25/2010,28774.40039,29440,28303.35938,28385.2793,28385.2793,19000
6/28/2010,28200.96094,29132.80078,28098.56055,28856.32031,28856.32031,12600
6/29/2010,30484.48047,32092.16016,30310.40039,31528.96094,31528.96094,34700
6/30/2010,31549.43945,32245.75977,30341.11914,31948.80078,31948.80078,24800
7/1/2010,31672.32031,33730.55859,31395.83984,31641.59961,31641.59961,37400
7/2/2010,31119.35938,31590.40039,30412.80078,30709.75977,30709.75977,22900
7/6/2010,29132.80078,30208,28293.11914,29388.80078,29388.80078,23900
7/7/2010,29009.91992,29071.35938,27412.48047,27545.59961,27545.59961,23400
7/8/2010,26839.03906,27412.48047,26521.59961,26869.75977,26869.75977,19700
7/9/2010,26961.91992,27115.51953,26132.48047,26163.19922,26163.19922,13800
