Date,Ratio,Stop,CAGR,StDev,DrawDown,Sharpe,MaR,SM
0,0.88,0.0,-3.4669684272260914,0.002220574811722664,-21.885507334262698,-1561.293233141066,0.15841389346265708,-247.33053989877624
1,0.88,0.02,13.4360842782135,0.06979084275065708,-6.4001295529627855,192.5193012243286,2.099345672150275,404.16456183068937
2,0.88,0.04,11.86016495465665,0.07254451733080138,-7.338600509616011,163.48809518677425,1.6161344304157017,264.2187395944254
3,0.88,0.06,13.405937312356887,0.07748179813675965,-6.0248344569291845,173.02047235267653,2.2251129733429718,384.9900976858695
4,0.88,0.08,14.028709663107009,0.08178395702555466,-5.437404660614542,171.5337600835763,2.580037819278558,442.56358829868157
5,0.88,0.1,12.157446395761283,0.08240212561479965,-6.335890754315843,147.53801925684516,1.9188219726610578,283.0991931529248
6,0.88,0.12,10.772291766287779,0.08340434815535558,-8.830969961061585,129.15743608741417,1.2198310959935394,157.55025681822596
7,0.88,0.14,15.67190118610149,0.09354267303321258,-6.62895104392367,167.53745299257312,2.3641600431590013,396.0853520976708
8,0.88,0.16,14.448082127437933,0.095649344068717,-8.457297426700084,151.05260018362543,1.7083568660864004,258.05174666390036
9,0.88,0.18,15.130728965944517,0.09821240698733125,-8.529983445879951,154.0612783056654,1.7738286436244817,273.27830833199226
10,0.88,0.2,16.804368680923922,0.10077553002031442,-9.647112614677111,166.75048672566132,1.7419065529884834,290.46376554144854
11,0.88,0.22,15.196886892853701,0.10141792242167745,-12.507175800597746,149.84419449717953,1.2150534329362674,182.06870292936773
12,0.88,0.24,17.09753023053311,0.10320948396549491,-14.276554376457884,165.6585187098617,1.1975950064482668,198.39181478254716
13,0.88,0.26,17.88975782831099,0.10574306227691246,-15.46279227470546,169.1813859283038,1.1569551935050981,195.7352830941414
14,0.88,0.28,15.091311424024845,0.10717255112205674,-19.618768765975393,140.81321444739746,0.7692282632026091,108.31750438534809
15,0.88,0.3,13.73199000073788,0.10856102165496379,-21.126089861723518,126.49097983235502,0.6500014953367046,82.21932603763571
16,0.88,0.32,13.140189639721477,0.10947821426020615,-21.812591091956424,120.02561174856282,0.6024130551169151,72.30499546572842
17,0.88,0.34,12.348528148640936,0.11022914387835116,-22.9415604312294,112.02598255021165,0.5382601669863482,60.299124074286645
18,0.88,0.36,11.501696659047166,0.1123917277085272,-24.68044673564178,102.33579368826206,0.46602465434457546,47.69100288065011
19,0.88,0.38,11.123772375202812,0.11265114290773556,-22.265024757690234,98.74531307963287,0.49960745592078054,49.33389465181635
20,0.88,0.4,11.27503536262109,0.1139443556342723,-22.727021248430233,98.95211833757365,0.49610704541405143,49.090843065915244
21,0.88,0.42,10.502115707350356,0.11515149064113529,-24.09152168461135,91.2026031871333,0.4359257935150964,39.757567164993546
22,0.88,0.44,10.049900526064981,0.11659414813805952,-25.745063397144218,86.19558259617679,0.390362236481413,33.64750039706193
23,0.88,0.46,8.787585269663767,0.11735947353942942,-27.73198787052561,74.8775109894421,0.3168754187651826,23.72684265087403
24,0.88,0.48,8.666917982787247,0.11924324891028845,-29.189116357791868,72.6826722853528,0.29692293101821365,21.581152089203236
25,0.88,0.5,8.607129544477331,0.12050640488390997,-27.28997925542611,71.42466454599672,0.3153952395462507,22.526999183995237
26,0.88,0.52,8.632545364020672,0.12202202321503937,-29.231357238159617,70.7457976566045,0.29531797971910284,20.89250603756488
27,0.88,0.54,8.784178896321437,0.12479626903017914,-29.541149275962574,70.38815314420324,0.2973539998143898,20.930198876976654
28,0.88,0.56,9.667187555208635,0.1263706152615068,-29.822122924491445,76.49869817602537,0.32416161584759107,24.797941610977553
29,0.88,0.58,8.298272385484662,0.12809065276805703,-30.57720363060813,64.78437111653214,0.27138755020678207,17.581671769002668
30,0.88,0.6,8.847045742818871,0.12907188174890716,-28.805439627967587,68.5435559080921,0.30713107861159517,21.051856257926502
31,0.88,0.62,9.156840291651736,0.12990414678227533,-27.828863597440467,70.48920699197521,0.32904111443824563,23.1938472245077
