Date,Capital
2007-04-18,10927.672837618797
2007-04-19,10970.394820228867
2007-04-20,11200.543000439335
2007-04-23,11198.879403720393
2007-04-24,11284.19297266647
2007-04-25,11282.595878962155
2007-04-26,11548.111194126732
2007-04-27,11548.111194126732
2007-04-30,11468.94283976473
2007-05-01,11468.94283976473
2007-05-02,11467.33940342465
2007-05-03,11662.63979489121
2007-05-04,11662.609606239277
2007-05-07,11661.014372396095
2007-05-08,11666.814429283631
2007-05-09,11724.814998159018
2007-05-10,11364.10844867259
2007-05-11,11362.554044383416
2007-05-14,11241.382624051634
2007-05-15,11146.704755078576
2007-05-16,11145.164768237257
2007-05-17,11105.970518863902
2007-05-18,11299.142176489717
2007-05-21,11520.30972652507
2007-05-22,11615.495760717502
2007-05-23,11440.85639743966
2007-05-24,11336.260036763873
2007-05-25,11334.69268054964
2007-05-29,11585.435002291311
2007-05-30,11780.472421079072
2007-05-31,11778.948606443231
2007-06-01,11859.284803429791
2007-06-04,11856.514589740598
2007-06-05,11802.051274752359
2007-06-06,11699.61306993194
