Date,Capital
2007-06-21,9425.005977453991
2007-06-22,9316.499292784129
2007-06-25,9316.499292784129
2007-06-26,9316.499292784129
2007-06-27,9316.499292784129
2007-06-28,9316.499292784129
2007-06-29,9316.499292784129
2007-07-02,9316.499292784129
2007-07-03,9316.499292784129
2007-07-05,9316.499292784129
2007-07-06,9316.499292784129
2007-07-09,9316.499292784129
2007-07-10,9316.499292784129
2007-07-11,9316.499292784129
2007-07-12,9316.499292784129
2007-07-13,9316.499292784129
2007-07-16,9316.499292784129
2007-07-17,9316.499292784129
2007-07-18,9316.499292784129
2007-07-19,9316.499292784129
2007-07-20,9240.674594606124
2007-07-23,9240.674594606124
2007-07-24,9240.674594606124
2007-07-25,9240.674594606124
2007-07-26,9240.674594606124
2007-07-27,9240.674594606124
2007-07-30,9240.674594606124
2007-07-31,9240.674594606124
2007-08-01,9240.674594606124
2007-08-02,9240.674594606124
2007-08-03,9240.674594606124
2007-08-06,9240.674594606124
2007-08-07,9240.674594606124
2007-08-08,9240.674594606124
2007-08-09,9240.674594606124
2007-08-10,9240.674594606124
2007-08-13,9240.674594606124
2007-08-14,9240.674594606124
2007-08-15,9240.674594606124
2007-08-16,9240.674594606124
2007-08-17,9240.674594606124
2007-08-20,9240.674594606124
2007-08-21,9240.674594606124
2007-08-22,9240.674594606124
2007-08-23,9240.674594606124
2007-08-24,9240.674594606124
2007-08-27,9240.674594606124
2007-08-28,9240.674594606124
2007-08-29,9240.674594606124
2007-08-30,9240.674594606124
2007-08-31,9240.674594606124
2007-09-04,9240.674594606124
2007-09-05,9240.674594606124
2007-09-06,9240.674594606124
2007-09-07,9240.674594606124
2007-09-10,9240.674594606124
2007-09-11,9240.674594606124
2007-09-12,9240.674594606124
2007-09-13,9240.674594606124
2007-09-14,9240.674594606124
2007-09-17,9240.674594606124
2007-09-18,9240.674594606124
2007-09-19,9240.674594606124
2007-09-20,9240.674594606124
2007-09-21,9240.674594606124
2007-09-24,9240.674594606124
2007-09-25,9240.674594606124
2007-09-26,9240.674594606124
2007-09-27,9240.674594606124
2007-09-28,9240.674594606124
2007-10-01,9240.674594606124
2007-10-02,9240.674594606124
2007-10-03,9240.674594606124
2007-10-04,9240.674594606124
2007-10-05,9240.674594606124
2007-10-08,9240.674594606124
2007-10-09,9240.674594606124
2007-10-10,9138.301468468504
2007-10-11,9041.113047675877
2007-10-12,9041.113047675877
2007-10-15,8927.26019047948
2007-10-16,8927.26019047948
2007-10-17,8927.26019047948
2007-10-18,8927.26019047948
2007-10-19,8808.438704320459
2007-10-22,8808.438704320459
2007-10-23,8808.438704320459
2007-10-24,8808.438704320459
2007-10-25,8808.438704320459
2007-10-26,8808.438704320459
2007-10-29,8808.438704320459
2007-10-30,8808.438704320459
2007-10-31,8808.438704320459
2007-11-01,8671.064904258004
2007-11-02,8671.064904258004
2007-11-05,8671.064904258004
2007-11-06,8671.064904258004
2007-11-07,8671.064904258004
2007-11-08,8671.064904258004
2007-11-09,8671.064904258004
2007-11-12,8671.064904258004
2007-11-13,8671.064904258004
2007-11-14,8671.064904258004
2007-11-15,8671.064904258004
2007-11-16,8671.064904258004
2007-11-19,8671.064904258004
2007-11-20,8671.064904258004
2007-11-21,8671.064904258004
2007-11-23,8671.064904258004
2007-11-26,8671.064904258004
2007-11-27,8671.064904258004
2007-11-28,8671.064904258004
2007-11-29,8671.064904258004
2007-11-30,8671.064904258004
2007-12-03,8671.064904258004
2007-12-04,8671.064904258004
2007-12-05,8671.064904258004
2007-12-06,8671.064904258004
2007-12-07,8671.064904258004
2007-12-10,8671.064904258004
2007-12-11,8671.064904258004
2007-12-12,8671.064904258004
2007-12-13,8671.064904258004
2007-12-14,8671.064904258004
2007-12-17,8671.064904258004
2007-12-18,8671.064904258004
2007-12-19,8671.064904258004
2007-12-20,8541.695878872482
2007-12-21,8541.145878872483
2007-12-24,8782.498067918723
2007-12-26,8949.86609036563
2007-12-27,8826.658082244652
2007-12-28,8717.720851877652
2007-12-31,8717.720851877652
2008-01-02,8717.720851877652
2008-01-03,8717.720851877652
2008-01-04,8717.720851877652
2008-01-07,8717.720851877652
2008-01-08,8717.720851877652
2008-01-09,8717.720851877652
2008-01-10,8717.720851877652
2008-01-11,8717.720851877652
2008-01-14,8717.720851877652
2008-01-15,8717.720851877652
2008-01-16,8717.720851877652
2008-01-17,8717.720851877652
2008-01-18,8717.720851877652
2008-01-22,8717.720851877652
2008-01-23,8717.720851877652
2008-01-24,8717.720851877652
2008-01-25,8717.720851877652
2008-01-28,8717.720851877652
2008-01-29,8717.720851877652
2008-01-30,8717.720851877652
2008-01-31,8717.720851877652
2008-02-01,8717.720851877652
2008-02-04,8717.720851877652
2008-02-05,8717.720851877652
2008-02-06,8717.720851877652
2008-02-07,8717.720851877652
2008-02-08,8717.720851877652
2008-02-11,8717.720851877652
2008-02-12,8717.720851877652
2008-02-13,8717.720851877652
2008-02-14,8717.720851877652
2008-02-15,8717.720851877652
2008-02-19,8717.720851877652
2008-02-20,8717.720851877652
2008-02-21,8717.720851877652
2008-02-22,8717.720851877652
2008-02-25,8717.720851877652
2008-02-26,8717.720851877652
2008-02-27,8717.720851877652
2008-02-28,8717.720851877652
2008-02-29,8717.720851877652
2008-03-03,8717.720851877652
2008-03-04,8717.720851877652
2008-03-05,8717.720851877652
2008-03-06,8717.720851877652
2008-03-07,8717.720851877652
2008-03-10,8717.720851877652
2008-03-11,8717.720851877652
2008-03-12,8717.720851877652
2008-03-13,8717.720851877652
2008-03-14,8717.720851877652
2008-03-17,8717.720851877652
2008-03-18,8717.720851877652
2008-03-19,8717.720851877652
2008-03-20,8717.720851877652
2008-03-24,8717.720851877652
2008-03-25,8717.720851877652
2008-03-26,8717.720851877652
2008-03-27,8717.720851877652
2008-03-28,8717.720851877652
2008-03-31,8717.720851877652
2008-04-01,8717.720851877652
2008-04-02,8717.720851877652
2008-04-03,8717.720851877652
2008-04-04,8717.720851877652
2008-04-07,8717.720851877652
2008-04-08,8717.720851877652
2008-04-09,8717.720851877652
2008-04-10,8717.720851877652
2008-04-11,8717.720851877652
2008-04-14,8717.720851877652
2008-04-15,8717.720851877652
2008-04-16,8717.720851877652
2008-04-17,8717.720851877652
2008-04-18,8717.720851877652
2008-04-21,8717.720851877652
2008-04-22,8717.720851877652
2008-04-23,8717.720851877652
2008-04-24,8717.720851877652
2008-04-25,8717.720851877652
2008-04-28,8717.720851877652
2008-04-29,8717.720851877652
2008-04-30,8717.720851877652
2008-05-01,8717.720851877652
2008-05-02,8717.720851877652
2008-05-05,8717.720851877652
2008-05-06,8717.720851877652
2008-05-07,8717.720851877652
2008-05-08,8717.720851877652
2008-05-09,8717.720851877652
2008-05-12,8717.170851877652
2008-05-13,8948.108533068034
2008-05-14,8823.50410495974
2008-05-15,8695.055885999325
2008-05-16,8573.672520234952
2008-05-19,8573.122520234952
2008-05-20,8461.641786142418
2008-05-21,8344.216752906543
2008-05-22,8343.666752906543
2008-05-23,8325.96791925243
2008-05-27,8325.417919252432
2008-05-28,8480.397593978038
2008-05-29,8526.573841370662
2008-05-30,9028.661830977984
2008-06-02,9017.220102391437
2008-06-03,9017.220102391437
2008-06-04,9017.220102391437
2008-06-05,9017.220102391437
2008-06-06,8882.471075011774
2008-06-09,8882.471075011774
2008-06-10,8882.471075011774
2008-06-11,8882.471075011774
2008-06-12,8882.471075011774
2008-06-13,8882.471075011774
2008-06-16,8882.471075011774
2008-06-17,8882.471075011774
2008-06-18,8882.471075011774
2008-06-19,8882.471075011774
2008-06-20,8882.471075011774
2008-06-23,8882.471075011774
2008-06-24,8882.471075011774
2008-06-25,8882.471075011774
2008-06-26,8882.471075011774
2008-06-27,8882.471075011774
2008-06-30,8882.471075011774
2008-07-01,8882.471075011774
2008-07-02,8882.471075011774
2008-07-03,8882.471075011774
2008-07-07,8882.471075011774
2008-07-08,8882.471075011774
2008-07-09,8882.471075011774
2008-07-10,8882.471075011774
2008-07-11,8882.471075011774
2008-07-14,8882.471075011774
2008-07-15,8882.471075011774
2008-07-16,8882.471075011774
2008-07-17,8882.471075011774
2008-07-18,8882.471075011774
2008-07-21,8882.471075011774
2008-07-22,8882.471075011774
2008-07-23,8882.471075011774
2008-07-24,8882.471075011774
2008-07-25,8882.471075011774
2008-07-28,8882.471075011774
2008-07-29,8882.471075011774
2008-07-30,8882.471075011774
2008-07-31,8882.471075011774
2008-08-01,8882.471075011774
2008-08-04,8882.471075011774
2008-08-05,8882.471075011774
2008-08-06,8882.471075011774
2008-08-07,8882.471075011774
2008-08-08,8882.471075011774
2008-08-11,8882.471075011774
2008-08-12,8882.471075011774
2008-08-13,8882.471075011774
2008-08-14,8882.471075011774
2008-08-15,8882.471075011774
2008-08-18,8764.001842995396
2008-08-19,8764.001842995396
2008-08-20,8764.001842995396
2008-08-21,8763.451842995397
2008-08-22,9051.472349218091
2008-08-25,9006.012217818728
2008-08-26,9006.012217818728
2008-08-27,9005.46221781873
2008-08-28,9307.932657483436
2008-08-29,9300.143579350743
2008-09-02,9300.143579350743
2008-09-03,9300.143579350743
2008-09-04,9300.143579350743
2008-09-05,9300.143579350743
2008-09-08,9300.143579350743
2008-09-09,9300.143579350743
2008-09-10,9300.143579350743
2008-09-11,9300.143579350743
2008-09-12,9300.143579350743
2008-09-15,9177.736280448527
2008-09-16,9177.736280448527
2008-09-17,9177.736280448527
2008-09-18,9177.736280448527
2008-09-19,9177.736280448527
2008-09-22,9177.736280448527
2008-09-23,9177.736280448527
2008-09-24,9177.736280448527
2008-09-25,9177.736280448527
2008-09-26,9177.736280448527
2008-09-29,9177.736280448527
2008-09-30,9177.736280448527
2008-10-01,9177.736280448527
2008-10-02,9177.736280448527
2008-10-03,9177.736280448527
2008-10-06,9177.736280448527
2008-10-07,9177.736280448527
2008-10-08,9177.736280448527
2008-10-09,9177.736280448527
2008-10-10,9177.736280448527
2008-10-13,9177.736280448527
2008-10-14,9177.736280448527
2008-10-15,9177.736280448527
2008-10-16,9177.736280448527
2008-10-17,9177.736280448527
2008-10-20,9177.736280448527
2008-10-21,9177.736280448527
2008-10-22,9177.736280448527
2008-10-23,9177.736280448527
2008-10-24,9177.736280448527
2008-10-27,9177.736280448527
2008-10-28,9177.736280448527
2008-10-29,9177.736280448527
2008-10-30,9177.736280448527
2008-10-31,9177.736280448527
2008-11-03,9177.736280448527
2008-11-04,9177.736280448527
2008-11-05,9177.736280448527
2008-11-06,9177.736280448527
2008-11-07,9177.736280448527
2008-11-10,9177.736280448527
2008-11-11,9177.736280448527
2008-11-12,9177.736280448527
2008-11-13,9177.736280448527
2008-11-14,9177.736280448527
2008-11-17,9177.736280448527
2008-11-18,9177.736280448527
2008-11-19,9177.736280448527
2008-11-20,9177.736280448527
2008-11-21,9177.736280448527
2008-11-24,9177.736280448527
2008-11-25,9177.736280448527
2008-11-26,9177.736280448527
2008-11-28,9177.736280448527
2008-12-01,9177.736280448527
2008-12-02,9177.736280448527
2008-12-03,9177.736280448527
2008-12-04,9177.736280448527
2008-12-05,9177.736280448527
2008-12-08,9177.736280448527
2008-12-09,9177.736280448527
2008-12-10,9177.736280448527
2008-12-11,9177.736280448527
2008-12-12,9177.736280448527
2008-12-15,9177.736280448527
2008-12-16,9177.736280448527
2008-12-17,9177.736280448527
2008-12-18,9177.736280448527
2008-12-19,9177.736280448527
2008-12-22,9177.736280448527
2008-12-23,9177.736280448527
2008-12-24,9177.736280448527
2008-12-26,9177.736280448527
2008-12-29,9177.736280448527
2008-12-30,9177.736280448527
2008-12-31,9177.736280448527
2009-01-02,9177.736280448527
2009-01-05,9177.736280448527
2009-01-06,9177.736280448527
2009-01-07,9177.736280448527
2009-01-08,9177.736280448527
2009-01-09,9177.736280448527
2009-01-12,9177.736280448527
2009-01-13,9177.736280448527
2009-01-14,9177.736280448527
2009-01-15,9177.736280448527
2009-01-16,9177.736280448527
2009-01-20,9177.736280448527
2009-01-21,9177.736280448527
2009-01-22,9177.736280448527
2009-01-23,9177.736280448527
2009-01-26,9177.736280448527
2009-01-27,9177.736280448527
2009-01-28,9177.736280448527
2009-01-29,9177.736280448527
2009-01-30,9177.736280448527
2009-02-02,9177.736280448527
2009-02-03,9177.736280448527
2009-02-04,9177.736280448527
2009-02-05,9177.736280448527
2009-02-06,9177.736280448527
2009-02-09,9177.736280448527
2009-02-10,9177.736280448527
2009-02-11,9177.736280448527
2009-02-12,9177.736280448527
2009-02-13,9177.736280448527
2009-02-17,9177.736280448527
2009-02-18,9177.736280448527
2009-02-19,9177.736280448527
2009-02-20,9177.736280448527
2009-02-23,9177.736280448527
2009-02-24,9177.736280448527
2009-02-25,9177.736280448527
2009-02-26,9177.736280448527
2009-02-27,9177.736280448527
2009-03-02,9177.736280448527
2009-03-03,9177.736280448527
2009-03-04,9177.736280448527
2009-03-05,9177.736280448527
2009-03-06,9177.736280448527
2009-03-09,9177.736280448527
2009-03-10,9177.736280448527
2009-03-11,9177.736280448527
2009-03-12,9177.736280448527
2009-03-13,9177.736280448527
2009-03-16,9177.736280448527
2009-03-17,9177.736280448527
2009-03-18,9177.736280448527
2009-03-19,9177.736280448527
2009-03-20,9177.736280448527
2009-03-23,9177.736280448527
2009-03-24,9177.736280448527
2009-03-25,9177.736280448527
2009-03-26,9177.736280448527
2009-03-27,9177.736280448527
2009-03-30,9177.736280448527
2009-03-31,9177.736280448527
2009-04-01,9177.736280448527
2009-04-02,9177.736280448527
2009-04-03,9177.736280448527
2009-04-06,9177.736280448527
2009-04-07,9177.736280448527
2009-04-08,9177.736280448527
2009-04-09,9177.736280448527
2009-04-13,9177.736280448527
2009-04-14,9177.736280448527
2009-04-15,9177.736280448527
2009-04-16,9177.736280448527
2009-04-17,9177.736280448527
2009-04-20,9177.736280448527
2009-04-21,9177.736280448527
2009-04-22,9177.736280448527
2009-04-23,9177.736280448527
2009-04-24,9177.736280448527
2009-04-27,9177.736280448527
2009-04-28,9177.736280448527
2009-04-29,9177.736280448527
2009-04-30,9177.736280448527
2009-05-01,9177.736280448527
2009-05-04,9177.736280448527
2009-05-05,9177.736280448527
2009-05-06,9177.736280448527
2009-05-07,9177.736280448527
2009-05-08,9177.736280448527
2009-05-11,9177.736280448527
2009-05-12,9177.736280448527
2009-05-13,9177.736280448527
2009-05-14,9177.736280448527
2009-05-15,9177.736280448527
2009-05-18,9177.736280448527
2009-05-19,9177.736280448527
2009-05-20,9177.736280448527
2009-05-21,9177.736280448527
2009-05-22,9177.736280448527
2009-05-26,9177.736280448527
2009-05-27,9177.736280448527
2009-05-28,9177.736280448527
2009-05-29,9177.736280448527
2009-06-01,9177.736280448527
2009-06-02,9177.736280448527
2009-06-03,9177.736280448527
2009-06-04,9177.736280448527
2009-06-05,9177.736280448527
2009-06-08,9177.736280448527
2009-06-09,9177.736280448527
2009-06-10,9043.367385801783
2009-06-11,9042.817385801784
2009-06-12,9128.3086662081
2009-06-15,9128.3086662081
2009-06-16,9128.3086662081
2009-06-17,9128.3086662081
2009-06-18,9128.3086662081
2009-06-19,9128.3086662081
2009-06-22,9128.3086662081
2009-06-23,9128.3086662081
2009-06-24,9128.3086662081
2009-06-25,9128.3086662081
2009-06-26,9128.3086662081
2009-06-29,9127.758666208101
2009-06-30,9382.41532598064
2009-07-01,9381.865325980642
2009-07-02,9040.403339899396
2009-07-06,9040.403339899396
2009-07-07,9040.403339899396
2009-07-08,9040.403339899396
2009-07-09,9040.403339899396
2009-07-10,9040.403339899396
2009-07-13,9039.853339899397
2009-07-14,9438.453296639655
2009-07-15,9746.014991655284
2009-07-16,9730.02178351447
2009-07-17,9898.565592383036
2009-07-20,9961.308178166226
2009-07-21,10054.906561272475
2009-07-22,10054.356561272476
2009-07-23,10543.185441778856
2009-07-24,10794.583151753564
2009-07-27,10761.994559719808
2009-07-28,10552.393469912984
2009-07-29,10448.437108514343
2009-07-30,10447.887108514344
2009-07-31,10499.966944559357
2009-08-03,10590.136658960351
2009-08-04,10590.136658960351
2009-08-05,10590.136658960351
2009-08-06,10590.136658960351
2009-08-07,10502.093201301988
2009-08-10,10401.273409579288
2009-08-11,10401.273409579288
2009-08-12,10401.273409579288
2009-08-13,10401.273409579288
2009-08-14,10294.202830968972
2009-08-17,10189.714788997198
2009-08-18,10189.714788997198
2009-08-19,10189.714788997198
2009-08-20,10189.714788997198
2009-08-21,10189.1647889972
2009-08-24,10203.080816586344
2009-08-25,10093.86234406508
2009-08-26,9989.853758723797
2009-08-27,9893.189433176793
2009-08-28,9793.711987828814
2009-08-31,9699.975384115245
2009-09-01,9612.940526853521
2009-09-02,9612.940526853521
2009-09-03,9612.940526853521
2009-09-04,9612.390526853522
2009-09-08,10017.442959114338
2009-09-09,10260.244618022023
2009-09-10,10259.694618022024
2009-09-11,10563.4089526805
2009-09-14,10563.4089526805
2009-09-15,10562.8589526805
2009-09-16,10634.855070176864
2009-09-17,10967.544242588594
2009-09-18,10967.544242588594
2009-09-21,10967.544242588594
2009-09-22,10967.544242588594
2009-09-23,10848.612471381135
2009-09-24,10727.845801973615
2009-09-25,10727.845801973615
2009-09-28,10727.845801973615
2009-09-29,10727.845801973615
2009-09-30,10727.845801973615
2009-10-01,10727.845801973615
2009-10-02,10727.845801973615
2009-10-05,10727.845801973615
2009-10-06,10727.845801973615
2009-10-07,10727.845801973615
2009-10-08,10727.845801973615
2009-10-09,10727.845801973615
2009-10-12,10727.845801973615
2009-10-13,10727.845801973615
2009-10-14,10727.295801973616
2009-10-15,10698.126960349853
2009-10-16,10584.982346826366
2009-10-19,10584.432346826366
2009-10-20,10743.58517616186
2009-10-21,10651.311466771856
2009-10-22,10551.079552723726
2009-10-23,10433.545405347872
2009-10-26,10433.545405347872
2009-10-27,10433.545405347872
2009-10-28,10433.545405347872
2009-10-29,10433.545405347872
2009-10-30,10433.545405347872
2009-11-02,10433.545405347872
2009-11-03,10433.545405347872
2009-11-04,10433.545405347872
2009-11-05,10433.545405347872
2009-11-06,10433.545405347872
2009-11-09,10433.545405347872
2009-11-10,10433.545405347872
2009-11-11,10433.545405347872
2009-11-12,10433.545405347872
2009-11-13,10433.545405347872
2009-11-16,10433.545405347872
2009-11-17,10432.995405347872
2009-11-18,10678.194836533467
2009-11-19,10662.880096946552
2009-11-20,10662.880096946552
2009-11-23,10662.330096946553
2009-11-24,10897.26342777054
2009-11-25,10754.713706692408
2009-11-27,10754.713706692408
2009-11-30,10754.713706692408
2009-12-01,10754.713706692408
2009-12-02,10754.163706692409
2009-12-03,10718.103443628701
2009-12-04,10579.932858362832
2009-12-07,10579.382858362833
2009-12-08,10403.342587821153
2009-12-09,10402.792587821154
2009-12-10,10637.839183484033
2009-12-11,10717.068373033318
2009-12-14,10737.535359570655
2009-12-15,10736.985359570655
2009-12-16,11074.555044587543
2009-12-17,11261.778567370016
2009-12-18,11310.213181745454
2009-12-21,11309.663181745454
2009-12-22,11722.095343358964
2009-12-23,11960.532686791776
2009-12-24,12028.197338306492
2009-12-28,12027.737708572966
2009-12-29,12027.187708572967
2009-12-30,11852.199387549488
2009-12-31,11760.05376519255
2010-01-04,11760.05376519255
2010-01-05,11759.50376519255
2010-01-06,12032.312765850253
2010-01-07,12319.480134963624
2010-01-08,12534.85566179865
2010-01-11,13001.50263660788
2010-01-12,12773.688548625782
2010-01-13,12653.373371730571
2010-01-14,12652.823371730572
2010-01-15,12763.907576051835
2010-01-19,12763.357576051836
2010-01-20,13133.603762255585
2010-01-21,12957.600286410783
2010-01-22,12957.600286410783
2010-01-25,12957.600286410783
2010-01-26,12957.600286410783
2010-01-27,12957.600286410783
2010-01-28,12957.600286410783
2010-01-29,12957.600286410783
2010-02-01,12957.600286410783
2010-02-02,12957.600286410783
2010-02-03,12957.600286410783
2010-02-04,12957.600286410783
2010-02-05,12957.600286410783
2010-02-08,12957.600286410783
2010-02-09,12957.600286410783
2010-02-10,12957.600286410783
2010-02-11,12957.600286410783
2010-02-12,12957.600286410783
2010-02-16,12957.600286410783
2010-02-17,12957.600286410783
2010-02-18,12957.600286410783
2010-02-19,12957.600286410783
2010-02-22,12957.600286410783
2010-02-23,12957.600286410783
2010-02-24,12957.600286410783
2010-02-25,12957.600286410783
2010-02-26,12957.050286410784
2010-03-01,13272.525903152511
2010-03-02,13271.975903152512
2010-03-03,13365.955276188213
2010-03-04,13350.29204734893
2010-03-05,13585.240479938175
2010-03-08,14029.031963717864
2010-03-09,13942.480639553003
2010-03-10,13941.930639553004
2010-03-11,13590.117146118271
2010-03-12,13469.699046878643
2010-03-15,13353.806730966486
2010-03-16,13353.256730966486
2010-03-17,13818.351279296414
2010-03-18,14165.771303350095
2010-03-19,14060.53606735
2010-03-22,14059.98606735
2010-03-23,14533.479820593924
2010-03-24,14385.038424468941
2010-03-25,14239.28146533271
2010-03-26,14087.637571220523
2010-03-29,14087.087571220523
2010-03-30,14093.56141661171
2010-03-31,14223.038324435427
2010-04-01,14609.935326374958
2010-04-05,14609.385326374959
2010-04-06,14862.971571191496
2010-04-07,15187.350409222232
2010-04-08,15018.518435853739
2010-04-09,15017.96843585374
2010-04-12,15102.167035647008
2010-04-13,14893.248822666501
2010-04-14,14892.698822666502
2010-04-15,15076.748653636634
2010-04-16,14853.253317307323
2010-04-19,14853.253317307323
2010-04-20,14852.703317307323
2010-04-21,15229.239982158984
2010-04-22,15031.804258424074
2010-04-23,15031.254258424075
2010-04-26,14858.460315868097
2010-04-27,14655.839879113222
2010-04-28,14655.839879113222
2010-04-29,14655.839879113222
2010-04-30,14411.629216272355
2010-05-03,14411.629216272355
2010-05-04,14411.629216272355
2010-05-05,14411.629216272355
2010-05-06,14411.629216272355
2010-05-07,14411.629216272355
2010-05-10,14411.629216272355
2010-05-11,14411.629216272355
2010-05-12,14411.629216272355
2010-05-13,14411.629216272355
2010-05-14,14411.629216272355
2010-05-17,14411.629216272355
2010-05-18,14411.629216272355
2010-05-19,14411.629216272355
2010-05-20,14411.629216272355
2010-05-21,14411.629216272355
2010-05-24,14411.629216272355
2010-05-25,14411.629216272355
2010-05-26,14411.629216272355
2010-05-27,14411.629216272355
2010-05-28,14411.629216272355
2010-06-01,14411.629216272355
2010-06-02,14411.629216272355
2010-06-03,14411.629216272355
2010-06-04,14411.629216272355
2010-06-07,14411.629216272355
2010-06-08,14411.629216272355
2010-06-09,14411.629216272355
2010-06-10,14411.629216272355
2010-06-11,14411.629216272355
2010-06-14,14411.629216272355
2010-06-15,14411.629216272355
2010-06-16,14411.629216272355
2010-06-17,14167.415907505263
2010-06-18,14166.865907505264
2010-06-21,14689.508782768668
2010-06-22,14689.508782768668
2010-06-23,14689.508782768668
2010-06-24,14689.508782768668
2010-06-25,14689.508782768668
2010-06-28,14689.508782768668
2010-06-29,14689.508782768668
2010-06-30,14689.508782768668
2010-07-01,14689.508782768668
2010-07-02,14689.508782768668
2010-07-06,14446.292875116342
2010-07-07,14446.292875116342
2010-07-08,14179.956771123067
2010-07-09,14179.406771123067
2010-07-12,14534.834362043734
2010-07-13,15014.123083133727
2010-07-14,14514.025241387642
2010-07-15,14291.181588756303
2010-07-16,14078.78191520521
2010-07-19,14078.231915205211
2010-07-20,13869.974046637086
2010-07-21,14995.25591487786
2010-07-22,14994.70591487786
2010-07-23,15398.664618656234
2010-07-26,15730.272509817587
2010-07-27,16315.872900422819
2010-07-28,16315.872900422819
2010-07-29,16027.023204446303
2010-07-30,16027.023204446303
2010-08-02,16026.473204446303
2010-08-03,16141.27916990637
2010-08-04,16140.72916990637
2010-08-05,15853.984098164228
2010-08-06,15387.60953640911
2010-08-09,15387.059536409111
2010-08-10,15054.131625461408
2010-08-11,14524.212110683498
2010-08-12,14523.6621106835
2010-08-13,14538.711659629482
2010-08-16,14538.161659629483
2010-08-17,15263.860244968724
2010-08-18,15415.047450247734
2010-08-19,15363.807687090952
2010-08-20,15363.257687090952
2010-08-23,15902.319360322212
2010-08-24,15231.216390052568
2010-08-25,15231.216390052568
2010-08-26,15049.083600142423
2010-08-27,14866.980224604084
2010-08-30,14659.396242026633
2010-08-31,14659.396242026633
2010-09-01,14658.846242026633
2010-09-02,15142.636547044014
2010-09-03,15882.144584713438
2010-09-07,15833.765554211699
2010-09-08,15854.499424426731
2010-09-09,16352.112309587465
2010-09-10,16331.378439372436
2010-09-13,16787.52358410311
2010-09-14,17077.797767113538
