Ratio,Stop,CAGR,StDev,DrawDown,Sharpe,MaR,SM
0.945,0.63,105.79042950833868,0.3052820183696503,-16.69285899917181,346.5334449546337,6.337466189200262,2196.143990827081
0.945,0.55,99.16299157249438,0.3007698262905803,-15.499681420329981,329.6972731456474,6.39774385571747,2109.31870351437
0.945,0.64,103.62608700085252,0.3059662926707246,-16.841054210505323,338.6846508362705,6.1531829127544375,2083.9886063379427
0.955,0.63,111.79057682818363,0.31834954970295853,-18.891568924366975,351.15669845455017,5.917485057791702,2077.9645160482673
0.945,0.58,100.33596565792205,0.30378086160222223,-15.948713038224426,330.2906085943765,6.291163770860127,2077.912310644284
0.945,0.57,99.62632745774036,0.30281785816354695,-15.799248287258038,328.9975302709321,6.305763770931314,2074.580707108322
0.945,0.84,105.82055128991018,0.3196063674052683,-16.890240690733183,331.0965052073799,6.2651890655394,2074.3822040635855
0.945,0.81,104.7980438351007,0.32039618144739734,-16.540933424608884,327.0889289681077,6.3356789574635926,2072.330444482544
0.945,0.83,104.95839102050692,0.3203711791448908,-16.773926851573595,327.61495993695024,6.257234334526776,2049.9635758220993
0.945,0.56,98.31591109236979,0.30229020599186357,-15.64957115664576,325.23683911550893,6.282338992440625,2043.2480761535
0.955,0.55,105.23691244320608,0.31319900292421415,-17.45403894923815,336.00653725155894,6.029373072288209,2025.9087678173544
0.945,0.82,103.8970366238583,0.3198979750755576,-16.65749112453564,324.7817889416729,6.237256009749466,2025.747164933632
0.945,0.85,104.94866817255475,0.31985688477126223,-17.00643272699547,328.11133093979265,6.1711159452012865,2024.8130661637706
0.96,0.46,98.50619182520006,0.3116278808850007,-15.405876095110838,316.1019853084056,6.394066213245846,2021.1770242004109
0.945,0.86,105.35112074209275,0.3211883972114937,-17.122503045311767,328.0041298401011,6.152787385308041,2018.1396724091146
0.945,0.46,94.02078071837113,0.2902049398101613,-15.243519349547064,323.9806351327968,6.167918219040723,1998.2860620519623
0.945,0.8,102.49243597891441,0.32033261957534337,-16.424253666753064,319.9562882942923,6.240310096183281,1996.6264561802006
0.95,0.63,108.66094581533687,0.3134998297653133,-18.891568924366986,346.6060759799478,5.75182221499784,1993.6165276746929
0.945,0.45,93.00390675169771,0.2887793463473471,-15.137593850344366,322.05872036233353,6.143902899705686,1978.6975059096435
0.945,0.87,104.79122380267269,0.32246343372902236,-17.23845173060383,324.97087372310415,6.078923179431152,1975.4729769153716
0.945,0.47,92.31228662866788,0.29176021291155435,-14.80256944008972,316.3977901834473,6.2362339864225875,1973.1306523710168
0.955,0.57,105.08541449801471,0.3154141480947126,-17.815393762990507,333.16645791824044,5.898573778162453,1965.2069324397976
0.955,0.64,109.27074014787874,0.31914343913811494,-19.069785961931785,342.3875497581196,5.730045442880761,1961.8962191906228
0.955,0.58,105.49936023142865,0.316464727208416,-17.995576890134167,333.3684646692057,5.8625161546928375,1954.378009588367
0.955,0.56,104.05141503365752,0.3147845444364829,-17.6348812762967,330.5480426935414,5.90031843160263,1950.3387088348752
0.945,0.79,101.33251390930083,0.32417363913343317,-16.307451765898527,312.5871498379032,6.213877886255854,1942.3783779054918
