Ratio,Stop,CAGR,StDev,DrawDown,Sharpe,MaR,SM
0.95,0.51,136.10111791250415,0.34738662605300163,-21.1071776359809,391.7857156991958,6.448096484510361,2526.2720960813604
0.95,0.5,133.85694611271498,0.34705809239270097,-20.581157829334973,385.69031826883327,6.503858880180417,2508.4754014723626
0.955,0.51,135.85874088566223,0.3510556781211405,-21.10717763598089,387.0005510601107,6.436613327878908,2490.9729048499903
0.955,0.5,133.77244341050445,0.35069153339998893,-20.581157829334916,381.45330203317843,6.499753051785781,2479.352264003915
0.96,0.51,134.54848840853626,0.357809212174538,-21.107177635980868,376.03416522128003,6.3745371706719745,2397.0437636456563
0.96,0.5,132.63329905533197,0.35743399938700143,-20.581157829334973,371.07074112366985,6.444404156227088,2391.3298263516435
0.955,0.58,142.89228773448787,0.3593256588733034,-23.8567991007826,397.6679210233384,5.989583394270207,2381.865176195344
0.95,0.58,141.98898536458006,0.35575641732699126,-23.856799100782577,399.11854979715457,5.951719875107737,2375.441805351902
0.95,0.47,123.26446528939093,0.34320087879232236,-18.98370136077453,359.1612752366543,6.4931734305559985,2332.096449651254
0.95,0.52,132.3961180999526,0.34970988589584057,-21.629994501529737,378.58843412675543,6.1209501505231145,2317.320932854474
0.955,0.52,132.002975765059,0.35339445086652005,-21.629994501529705,373.52871682446875,6.102774356032479,2279.5614742780854
0.955,0.55,139.76084421356506,0.3558920018662645,-24.15150943735491,392.705774450317,5.786836825916905,2272.524237339312
0.955,0.47,121.93592918791731,0.3466361611941751,-18.983701360774585,351.7692117517205,6.4231904448238755,2259.4806397068774
0.95,0.55,138.47536044442586,0.35239110164659804,-24.15150943735488,392.95929947544033,5.733611011088504,2253.0757663820095
0.955,0.56,140.6003856892168,0.35759595796954186,-24.646179762662037,393.1822565544558,5.70475372017779,2243.00794078693
0.95,0.49,124.74205972760205,0.3462773926254903,-20.051917186642132,360.23737727087035,6.220954264198774,2241.0202482570035
0.945,0.51,126.84171363429688,0.3402769363267394,-21.107177635980868,372.76024347563015,6.009411387056934,2240.069651784567
0.955,0.57,141.7641292058221,0.3587695437488923,-25.137881146722265,395.1398095961143,5.63946214791881,2228.375999353132
0.95,0.56,139.442000846263,0.35407842394261985,-24.64617976266208,393.8167123926768,5.657753136147766,2228.11773960707
0.96,0.58,139.55337478349148,0.3664527372197517,-23.856799100782577,380.82230151225514,5.8496269425731,2227.668395258784
0.95,0.68,141.60149495487735,0.36599180435093437,-24.67206351137691,386.8979940848663,5.739345429683308,2220.5412341046167
0.95,0.48,122.39850639889136,0.3458334572706778,-19.51943772252588,353.92326516023627,6.270595912588234,2219.3097798836593
0.955,0.59,139.86994196511776,0.3627043292288974,-24.309409441340602,385.63074850106875,5.753736729089552,2218.817801516895
0.95,0.57,140.73251392036462,0.35522957080485257,-25.137881146722307,396.1734199140669,5.598423872678487,2217.9467317675912
0.95,0.59,139.10948495561107,0.3591326255891215,-24.309409441340613,387.3485031537186,5.722454315119696,2216.584113327152
