Year,Ratio,Stop,CAGR,StDev,DrawDown,Sharpe,MaR,SM
2019,1.045,4.9,30.70415124526422,0.4560191763887002,-62.4425144427387,67.33083351541495,0.4917186874884847,33.10782908370552
2019,0.895,4.8,10.321270459554533,0.22384713596977496,-43.386188787700775,46.108566074967186,0.2378929965491791,10.968904950159764
2019,0.97,1.0,22.245143923902045,0.31848833198149484,-43.8311696269417,69.84602476801115,0.5075188299385154,35.44817276611758
2019,1.04,1.7,31.469386182561188,0.44638491506386374,-61.5393696212302,70.49831909767583,0.5113699795147837,36.050723992805175
2019,0.895,4.9,10.321270459554533,0.22384713596977496,-43.386188787700775,46.108566074967186,0.2378929965491791,10.968904950159764
2019,1.01,1.5,21.291350530422683,0.40194880796234383,-53.89220159613865,52.97030395078903,0.3950729400512782,20.927133717248058
2019,0.93,3.2,24.96987943011517,0.28578327480882737,-29.09651000395189,87.37348064479487,0.8581743799075476,74.98168257271095
2019,1.035,3.0,31.079779430311238,0.44407136467590924,-61.13354753557472,69.98825392174022,0.5083915572251937,35.581437398745784
2019,1.01,1.4,21.920640773224353,0.39992550699865176,-53.139642702041634,54.811809673590666,0.4125101272534931,22.61042658344713
2019,0.9,0.1,-2.233565715327679,0.09398668008151466,-30.39924236879251,-23.76470488574027,0.07347438755975808,-1.7460971370181568
2019,0.97,1.1,26.255132248185518,0.32490067215636237,-41.75146339776868,80.809719702734,0.6288434012013258,50.81665898799304
2019,1.01,1.3,21.346415421417575,0.395188385887363,-52.36369942936938,54.01579647510631,0.40765674797691903,22.019903930424967
2019,0.93,3.1,25.006391625133006,0.28574697812029026,-29.09651000395189,87.51235722467071,0.8594292450103684,75.21067909867641
2019,0.9,0.2,-3.616266947742175,0.11621556194205172,-52.42417270486517,-31.11689077875255,0.06898090634831461,-2.146471328659864
2019,1.045,3.1,32.182847723401096,0.4515746265816453,-62.44251444273867,71.2680603137971,0.5153996121170547,36.73153064206588
2019,0.97,1.2,24.640880412472143,0.33386755824939307,-45.60459125336239,73.80435685837391,0.5403157825837412,39.87765883402201
2019,1.01,1.2,22.932147176895292,0.39138046334386756,-51.581736687170256,58.592978762833816,0.44457881121709353,26.049196844049064
2019,1.01,1.6,22.470352614931134,0.4037413562578037,-52.80061477138034,55.655315628808125,0.4255699050517647,23.685227387777868
2019,0.93,3.3,24.96977308643018,0.28587278306636604,-29.09651000395189,87.34575155632562,0.8581707250470514,74.95756694287158
2019,0.94,0.9,22.027738893519256,0.26494782723525684,-30.261233332263583,83.13991144362178,0.7279194027440371,60.51915468223331
2019,0.97,0.9,17.391924358850286,0.3166874811803956,-45.118877490782516,54.91825661698094,0.385468906277718,21.169280312826693
2019,1.01,2.1,22.423216447286887,0.40617494228813267,-51.14764831193669,55.20580940067024,0.4384017093128761,24.202321205254677
2019,0.97,0.5,12.292714260686278,0.26240419493720135,-37.05336598247233,46.84648529962783,0.33175701949726255,15.541650336926853
2019,1.01,2.0,23.02829928512957,0.4056714522744516,-51.481463571003076,56.76588568413752,0.44731244389291713,25.392087055117514
2019,0.93,3.6,25.73971674198894,0.28575191504146924,-29.09651000395189,90.07714519867176,0.884632443495559,79.68516506020526
2019,0.895,4.5,10.321270459554533,0.22384713596977496,-43.386188787700775,46.108566074967186,0.2378929965491791,10.968904950159764
2019,1.01,1.9,22.520121395425097,0.40565896075927144,-51.43168373790782,55.5149117211024,0.4378647510391848,24.308022999722827
2019,0.97,0.6,19.588198456222127,0.2812346900784127,-35.22768351743966,69.65071930052665,0.5560456010831618,38.728976079335915
2019,0.93,3.5,24.936099095488416,0.2859034882034893,-29.09651000395189,87.21858992409481,0.8570134044289708,74.74750068034282
2019,0.895,4.6,10.321270459554533,0.22384713596977496,-43.386188787700775,46.108566074967186,0.2378929965491791,10.968904950159764
2019,1.01,1.8,20.86349035599595,0.40663510254912494,-52.61750724186728,51.30764713918288,0.3965123292536948,20.344114675684075
2019,0.97,0.7,25.13637135991358,0.29314620286434384,-35.96965887881812,85.74687686316602,0.6988215107793511,59.92176203412866
2019,0.97,0.8,18.287000472295347,0.305467990001465,-44.306900992286366,59.86552133402797,0.41273481247264465,24.70858472137714
2019,0.895,4.7,10.321270459554533,0.22384713596977496,-43.386188787700775,46.108566074967186,0.2378929965491791,10.968904950159764
