Date,Ratio,Stop,CAGR,StDev,DrawDown,Sharpe,MaR,SM
0,0.95,0.56,59.16336765294137,0.28446014556431914,-18.876775896002364,207.9847338036462,3.1341881674545236,651.8632916985669
1,0.95,0.58,57.72073835132818,0.2884728858325754,-19.29911663974493,200.09068853988683,2.990848722705634,598.4409802448114
2,0.94,0.56,55.68353092135205,0.2752259459856134,-19.422354390633924,202.3193370157868,2.8669815101409344,580.0457983682331
3,0.955,0.56,59.37244368114687,0.28653290318368957,-22.432777979038264,207.20986323544344,2.6466826238206402,548.4187445094994
4,0.95,0.6,56.478098410016386,0.292325104416201,-19.94734878942883,193.2030385238658,2.831358643507911,547.0270930765395
5,0.955,0.58,57.74737717118741,0.2907132413598527,-21.154104533524887,198.6403402234649,2.729842668578561,542.2568764429767
6,0.95,0.62,56.2436342872765,0.2998287352837567,-20.766276374048097,187.58587042715487,2.7084121040383025,508.0598420114669
7,0.955,0.6,56.320516650861244,0.2945617169595996,-21.43292309999325,191.20107403022044,2.627757137377075,502.4299869570743
8,0.955,0.62,55.90697845526182,0.30247714603569725,-20.766276374048065,184.83042169626887,2.692200443076527,497.6005431847164
9,0.94,0.58,53.12257635464708,0.2793631857681045,-20.371701664946286,190.15596564231407,2.6076651439509066,495.8630835197886
10,0.95,0.54,54.664680338463654,0.27981118482388523,-21.72459344278962,195.36274210364363,2.516257921347054,491.5830473543749
11,0.945,0.56,55.427229961132916,0.2787797444948757,-22.73774055628085,198.8208650580485,2.4376753628593164,484.6607243743816
12,0.94,0.52,52.43357717855297,0.2707235231916637,-21.19346721745503,193.67942822401753,2.4740443194386077,479.1714891897481
13,0.945,0.58,53.46184194470713,0.2826650788225373,-21.31743469624885,189.13493724589705,2.5078928448231443,474.33015582505965
14,0.955,0.5,55.22477089691557,0.27718351540333214,-23.345927624315056,199.23540841365522,2.365499104837382,471.29118025441164
15,0.94,0.54,51.752233518311286,0.2703949481030756,-21.15382654668737,191.394971989577,2.446471488460585,468.2423420072124
16,0.945,0.6,53.095256742508454,0.2860700631100258,-21.217383606898586,185.60228275996644,2.502441287117284,464.4588153617565
17,0.94,0.6,52.807880086349066,0.28221726425181154,-21.385226825455415,187.11782295228628,2.4693626360553917,462.06176053840375
18,0.945,0.62,52.98494184520959,0.2936750068714882,-20.76627637404802,180.42033065617917,2.551489775577956,460.34062897563524
19,0.955,0.52,55.58536005567682,0.28175554625412963,-23.9641275901502,197.28222139606638,2.319523623239415,457.6007729733243
20,0.95,0.5,54.27771512745423,0.27520451568319554,-23.57779071329482,197.2268332614737,2.3020695953861625,454.0298962455349
21,0.96,0.56,55.928288340530386,0.2958359755858817,-23.50439458162046,189.0516805123801,2.3794821919924787,449.84510714545996
22,0.95,0.64,54.303174947472876,0.3037741047852486,-21.869735245905364,178.76169855183082,2.4830284563065286,443.8703844018855
23,0.95,0.66,55.65120986528625,0.3059920589003971,-22.958723351149814,181.87141870698406,2.423967962595757,440.850492257568
24,0.935,0.56,49.522479454004944,0.2703448713142443,-20.76554850454816,183.1826112078925,2.384838495508959,436.8609429164329
25,0.95,0.52,55.02729650607885,0.2796681605857897,-24.811506265943905,196.75924635403368,2.2178136190630604,436.3753362405597
26,0.955,0.64,53.78942513664722,0.30643107718211376,-21.86973524590543,175.53515012669504,2.4595370968982335,431.7352135462071
27,0.955,0.54,55.039295885578234,0.28190972307499934,-25.070272651669534,195.23730960828038,2.1954007700794964,428.62413986226784
28,0.955,0.66,54.95021297449711,0.308675361542038,-22.958723351149757,178.01943342670558,2.3934350414020407,426.0779500140149
29,0.965,0.56,53.06410306094338,0.2995157317173495,-22.437736138657982,177.1663303182336,2.364949063177511,418.98934691270404
30,0.945,0.5,50.92072765137041,0.26968057518182337,-23.34592762431499,188.81867044757956,2.181139617615195,411.8398826586432
31,0.96,0.5,52.57527167035359,0.2854611606792382,-23.521474633505157,184.17661984297195,2.2352030427319702,411.67214107310025
32,0.955,0.42,47.860620144222096,0.2626684122302211,-21.20233077851057,182.20927190237737,2.2573282458516677,411.30613612130304
33,0.96,0.58,54.16019228749025,0.2999849255392296,-24.178279866273535,180.5430462551946,2.2400349647304196,404.4227362505774
34,0.945,0.66,52.65180894248842,0.2996554432453169,-22.958723351149825,175.7078342120564,2.293324769726427,402.95512843349354
35,0.945,0.64,51.20936393908686,0.297638253216087,-21.869735245905364,172.05236015784766,2.341563048810786,402.87144900630113
36,0.945,0.52,51.87860425330524,0.2741339264609042,-24.563512047087688,189.24547181395278,2.112019004198388,399.69003292955864
37,0.955,0.44,49.23966942218054,0.2682580000547643,-22.989527396211017,183.55340534906085,2.141830433203942,393.1402696948378
38,0.97,0.42,48.16623883488671,0.27857877688598887,-21.202330778510625,172.89988624869017,2.271742637073894,392.7840435363757
39,0.96,0.52,53.0687944632829,0.2898953012914131,-24.847009267219345,183.0619338322295,2.1358222187849605,390.98774569261803
40,0.935,0.52,48.143505050837554,0.2646022869409445,-22.4322081400145,181.94667025528204,2.1461777079787043,390.48988774283833
41,0.95,0.98,62.223805080051164,0.34388510697476604,-29.085392740131777,180.94358789610826,2.1393489727300565,387.10147888762987
42,0.95,0.42,46.15654552236836,0.2606485596043455,-21.20233077851057,177.08344750660515,2.176956203756141,385.502909632029
