Date,Ratio,Stop,CAGR,StDev,DrawDown,Sharpe,MaR,SM
0,0.94,0.7,31.20045880680351,0.25862250097055295,-26.219072581822534,120.64092911372792,1.1899909392079158,143.5616125429607
1,0.935,0.7,28.541149300443358,0.2524396099425135,-25.877079213204357,113.06129536067202,1.1029509576907581,124.70106399581087
2,0.93,0.7,26.420920053572218,0.24749067241064637,-23.956691349590432,106.75521544397267,1.1028618129282663,117.73625044408736
3,0.94,1.1,30.410273156864044,0.292254480086013,-30.29287381069462,104.05408720480192,1.0038754773450373,104.45734646242266
4,0.95,0.7,29.574089039223495,0.2745756448217948,-33.91836804388362,107.70834776120687,0.8719195746965335,93.91301677121781
5,0.945,0.7,27.669684498043658,0.26616362434760366,-31.527570503706713,103.95742305457817,0.8776345292698821,91.2366240466147
6,0.93,1.1,26.107880479872026,0.2799114947005124,-28.016618662701433,93.27191263726345,0.9318712152308903,86.91741057619613
7,0.955,0.7,27.808453095167486,0.27998901979093543,-32.664453209640854,99.31979874043539,0.8513368620222264,84.55460579636133
8,0.935,1.1,27.230509937579317,0.2856368792739052,-32.14929555493716,95.33261253518745,0.8470017606154836,80.74689066137749
9,0.94,0.9,25.584730605641703,0.27912460415026263,-30.212062138409657,91.66060685882259,0.8468382756672188,77.62171025893618
10,0.96,0.7,24.652733667792724,0.29199592438951416,-29.651522543810295,84.42834850977812,0.8314154401807924,70.19503253999451
11,0.94,2.5,24.952427471760696,0.31941538579847284,-29.363109778579123,78.11905306121919,0.8497883112491003,66.38465817727231
12,0.94,2.3,24.941246088962266,0.3197025161643415,-29.363109778579133,78.01391865224278,0.8494075142939156,66.26560872272928
13,0.94,1.3,24.53690305019245,0.30440858300656193,-30.150868809978494,80.6051616805546,0.8138041794030131,65.59681745709094
14,0.94,2.9,24.73490290060667,0.3202116338257744,-29.363109778579165,77.24548482228104,0.8423802208664954,65.07006856553262
15,0.94,4.9,24.68155334934725,0.3202865913268658,-29.363109778579165,77.06083869167878,0.840563330500941,64.7745152218733
16,0.94,4.7,24.68155334934725,0.3202865913268658,-29.363109778579165,77.06083869167878,0.840563330500941,64.7745152218733
17,0.94,4.3,24.68155334934725,0.3202865913268658,-29.363109778579165,77.06083869167878,0.840563330500941,64.7745152218733
18,0.94,4.1,24.68155334934725,0.3202865913268658,-29.363109778579165,77.06083869167878,0.840563330500941,64.7745152218733
19,0.94,4.5,24.68155334934725,0.3202865913268658,-29.363109778579165,77.06083869167878,0.840563330500941,64.7745152218733
20,0.94,3.9,24.68155334934725,0.3202865913268658,-29.363109778579165,77.06083869167878,0.840563330500941,64.7745152218733
21,0.94,3.1,24.670061850147885,0.32030471245358144,-29.363109778579165,77.02060222958184,0.8401719721166956,64.71055126884333
22,0.94,3.3,24.604998020831914,0.3204038138229372,-29.363109778579165,76.79371143325162,0.8379561363347704,64.3497617274148
23,0.94,2.7,24.585758446801222,0.3201534180923249,-29.363109778579144,76.79367783514107,0.8373009068929383,64.29941609500776
24,0.94,1.5,24.863386361394024,0.3121711374960458,-30.86914773572209,79.64665330954551,0.8054445355684978,64.15096168449205
