Date,Ratio,Stop,CAGR,StDev,DrawDown,Sharpe,MaR,SM
0,0.93,0.94,47.738647150063464,0.27702367250486604,-20.37291652045984,172.32695934758036,2.3432406990978016,403.80354469502265
1,0.94,0.94,51.31831351499601,0.28444825468990453,-23.46612878560056,180.41352924081542,2.186910077238061,394.5481651668228
2,0.95,1.02,52.98928143969719,0.2993508178690368,-24.074794521481802,177.0139858541476,2.201027360479241,389.6126260524642
3,0.95,1.04,52.19588830762076,0.30050147377140635,-24.37534643353443,173.69594781863384,2.1413393425995446,371.9419667141582
4,0.94,0.98,50.39278840771946,0.28646517641258196,-23.862963942171966,175.91244087253787,2.1117573043247364,371.48438193417513
5,0.93,0.98,46.72979793443594,0.2808348519017448,-20.951181810736085,166.39600682747601,2.2304134609957913,371.1318934839501
6,0.94,1.02,50.76715325051233,0.2870346155033658,-24.270325763282585,176.86770343529187,2.091737611833605,369.9608275942317
7,0.95,0.98,52.91706674722603,0.2986866572118649,-25.365380023052108,177.1658206670103,2.0861925466574873,369.60201459797395
8,0.95,1.06,52.32289424905292,0.3010159912722691,-24.67486856203146,173.8209788387184,2.1204933318090684,368.58622655602755
9,0.93,0.96,45.68876083542817,0.27800944756130447,-20.662498951333696,164.34247553890498,2.211192409158192,363.3928344138925
10,0.95,2.02,53.86339193639007,0.3203058752302099,-25.047705187324453,168.16236011180698,2.1504322066058164,361.62175512327497
11,0.95,1.66,54.363934494866584,0.31766091576026034,-25.86651356693903,171.13825402397066,2.101710938127788,359.68314041427107
12,0.94,0.9,48.36857310623499,0.28330196804456115,-23.01858646576449,170.73151111547168,2.10128337716017,358.75528626437745
13,0.95,2.04,53.678879405303825,0.32041562682625446,-25.08446123526501,167.52890593070614,2.139925546012498,358.4993854966428
14,0.94,0.96,49.15124389885286,0.28548839983395596,-23.689124074225653,172.16546776485458,2.0748442933071813,357.21653829647
15,0.95,2.1,53.88505652929514,0.3234710408426587,-25.1947293790867,166.58386602065457,2.1387432156355417,356.280113286015
16,0.95,1.94,53.30029068148203,0.3204146400894511,-24.900680995562176,166.3478630895331,2.140515381526363,356.07015962718714
17,0.95,2.06,53.49450556612465,0.32052687567425675,-25.121217283205553,166.8955386458443,2.1294551519160527,355.39656460119784
18,0.94,1.04,50.13653003004415,0.2881690455723134,-24.57011745103551,173.9830519633756,2.0405490584226382,355.02095286536303
19,0.94,1.06,50.413431292989365,0.2886396957218443,-24.868881915260012,174.65869054120566,2.0271691934028904,354.0627168252209
20,0.95,2.12,53.73242592280858,0.3235801462197358,-25.231485427027224,166.05600359151865,2.1295783824622543,353.62927552657254
21,0.95,1.68,53.96810122180635,0.3178902426081578,-25.92793732258043,169.76960594644373,2.0814652762526533,353.3695397406186
22,0.945,0.98,49.61115951192565,0.2921728594383224,-23.862963942171934,169.80071183647553,2.079002408592258,353.01608888871255
23,0.95,2.08,53.31027037346958,0.32063962021576087,-25.15797333114611,166.2622677060205,2.119020863555425,352.3132140910948
24,0.95,1.96,53.06059115943078,0.3205699413848854,-24.937437043502754,165.51954600049265,2.1277483755394697,352.1839451225788
25,0.945,1.02,49.74684171647343,0.29284689260039637,-24.074794521481824,169.87321010899504,2.0663454332739812,351.0167319443134
26,0.95,2.14,53.57988292176836,0.32369036664112527,-25.268241474967823,165.52819744917602,2.1204436792662316,350.99322002143805
27,0.95,0.94,50.719023032078155,0.2970872808787863,-24.731240695524182,170.7209506985655,2.0508078691441143,350.1158691203825
28,0.95,2.16,53.42742751088978,0.32380170096816135,-25.304997522908334,165.0004535218398,2.1113389741501662,348.3718882731134
29,0.95,1.98,52.82115230388145,0.32072726989570255,-24.974193091443333,164.6918028549876,2.11502938695461,348.3280028288339
30,0.94,1.0,49.21833975699861,0.28845887377095814,-24.184629781087843,170.6251539901626,2.035108256876725,347.2406597162426
31,0.95,1.7,53.57309185536487,0.3181229459093902,-25.98933653239477,168.40373366410324,2.061348960893555,347.13886139909425
32,0.95,1.54,53.0617336071665,0.31834322962717876,-25.49745557072226,166.68089241071243,2.081059949687499,346.87292957410466
33,0.93,1.0,45.61408965450384,0.2828503123483277,-21.238967419010923,161.26582741167522,2.147660418447407,346.3442343802257
34,0.95,2.18,53.275059674885284,0.32391414805224367,-25.341753570848912,164.4727777259443,2.1022641359818355,345.7652219585648
35,0.95,2.0,52.58197394816377,0.32088662264011303,-25.010949139383886,163.864649500009,2.1023581974090195,344.5021891418997
36,0.95,1.0,51.570240347098384,0.30065920822295256,-25.680698413287573,171.52390126982803,2.008132314673155,344.44268887874944
37,0.95,2.2,53.122779398464374,0.3240277067348949,-25.37850961878949,163.94517596585368,2.0932190343886017,343.1731629279136
38,0.95,1.58,52.876099503868936,0.31946356527374004,-25.620573086102805,165.5152738890921,2.063814081213904,341.59275290828424
39,0.95,1.72,53.1789050683251,0.31835901825994145,-26.050711196382025,167.04067426450067,2.041360969665607,340.9903127901779
40,0.95,2.22,52.970586666333915,0.3241423758478164,-25.415265666730026,163.41765413357555,2.0842035397519103,340.5956532031516
41,0.95,1.52,52.46833611536405,0.318329494714415,-25.43585999429142,164.82398579633755,2.062770282865983,339.99401980421
42,0.95,1.56,52.55074605901105,0.31865676093361595,-25.559026601326075,164.91332525016992,2.056054280888951,339.07074835624377
43,0.95,2.24,52.81848146319754,0.32425815421294646,-25.45202171467058,162.89021810847245,2.075217523201817,338.03263497686794
44,0.945,2.02,51.123482594403555,0.3128500439746019,-24.716713881019825,163.412099755223,2.0683770035328894,337.9978292327258
45,0.945,1.66,52.14763484893563,0.31147927601392394,-25.86651356693903,167.41927590265908,2.0160287436489894,337.5220724606613
46,0.95,2.42,52.985248526954635,0.3242555306202057,-25.782826146135662,163.40584361231836,2.055059760580051,335.8087738513122
47,0.93,0.9,44.72775907631063,0.2759916230310083,-21.586600571757984,162.0620169014527,2.0720149487005615,335.79492163637303
48,0.95,2.28,52.68844318915593,0.3240674385828785,-25.525533810551714,162.58481080221563,2.0641465749631314,335.5988803584221
49,0.945,2.04,50.942255756573005,0.31296211932854684,-24.716713881019814,162.77451042914862,2.0610448460825537,335.48556579360763
50,0.95,2.26,52.66646377375616,0.3243750406425175,-25.488777762611146,162.3628737569795,2.066260856611622,335.4840506110211
51,0.95,2.76,52.993475553263856,0.3238760271612034,-25.870434961021093,163.62271705552112,2.048418421766351,335.1677878359928
52,0.945,1.04,49.00265043946257,0.2940183225608979,-24.375346433534396,166.6652949130849,2.0103365740085297,335.0533379816923
53,0.95,2.78,52.980390385207855,0.3238677781291761,-25.870434961021072,163.5864817773764,2.047912625552423,335.0108214015905
54,0.95,1.74,52.785539534999316,0.3185984521707034,-26.112061314542213,165.68046446979315,2.021500290580362,334.9231070691762
55,0.95,2.8,52.9673031648918,0.32385959591222996,-25.870434961021083,163.55020457459784,2.0474067500100985,334.8537928115641
56,0.945,2.1,51.14476140475783,0.3160901687342133,-24.716713881019825,161.804340861241,2.0692379112755894,334.8116763190378
57,0.95,2.82,52.95421389149615,0.323851480515429,-25.870434961021093,163.5138854613737,2.0469007951077014,334.6967021620354
58,0.95,2.44,52.92596488894941,0.32429239345467037,-25.819582194076208,163.20445979361958,2.0498381612500385,334.542729771159
59,0.95,2.84,52.94112256420094,0.32384343194379694,-25.87043496102106,163.47752445196687,2.04639476081354,334.5395495492724
60,0.95,2.86,52.92802918218553,0.3238354502023161,-25.870434961021083,163.44112156071475,2.045888647095886,334.3823350696849
61,0.95,1.6,52.39820056569704,0.31976873566257114,-25.682095025052455,163.8628005865748,2.0402619223464233,334.3230325258337
62,0.95,2.88,52.9149337446289,0.32382753529592845,-25.870434961021083,163.40467680202923,2.0453824539230085,334.2250588198307
63,0.95,2.9,52.901836250709344,0.32381968722953475,-25.87043496102105,163.36819019039652,2.044876181263147,334.0677208964096
64,0.95,2.92,52.8887366996047,0.32381190600799487,-25.870434961021072,163.3316617403774,2.0443698290845145,333.9103213962651
65,0.94,2.02,50.35467171200967,0.3051008438404271,-24.89416558298343,165.0427153139767,2.022749930868538,333.8401409917021
66,0.95,2.94,52.875635090492466,0.3238041916361278,-25.870434961021072,163.29509146660774,2.0438633973553237,333.75286041638924
67,0.94,1.66,51.3737813705679,0.3036921117054114,-26.041255208910595,169.16402958928907,1.972784374579195,333.7241543146021
68,0.94,0.92,47.32725441577061,0.284829616586359,-23.564049093409967,166.15987825627397,2.008451698099983,333.72408963989994
69,0.95,2.32,52.63484652373383,0.3243366978914951,-25.599045906432828,162.2845853272592,2.0561253226436507,333.6774453661019
70,0.95,2.96,52.86253142254927,0.3237965441187114,-25.870434961021072,163.25847938379673,2.0433568860437457,333.5953380539119
