Year,Ratio,Stop,CAGR,StDev,DrawDown,Sharpe,MaR,SM
2019,1.045,4.9,36.81569702484475,0.40075818092734167,-43.63258886912038,91.86511661385028,0.8437660468709874,77.51266629061072
2019,0.915,1.4,25.194623421185412,0.28518815376324513,-33.27527969358908,88.34386382718145,0.7571573748796915,66.89020802211765
2019,0.955,3.9,39.81752478050509,0.34453466315377584,-38.33901034575131,115.5689950498054,1.038564230568816,120.02582442151245
2019,0.995,3.9,34.636849237624936,0.3762459092163217,-43.3631766116777,92.05907197707381,0.7987618053862141,73.5332705345869
2019,0.955,3.8,39.449434176971906,0.34492947160024445,-38.33901034575131,114.36956660720419,1.0289632888592193,117.68208540155237
2019,0.895,1.7,21.07707228672744,0.24188588069393432,-34.4962163254945,87.13643072617748,0.6109966405547609,53.240066443627086
2019,0.955,3.7,39.5641121572065,0.34479029218842666,-38.33901034575131,114.74833559288513,1.0319544453653575,118.41505501335368
2019,0.995,4.0,34.44009201597902,0.37673725395759117,-43.769316594388506,91.41674112180023,0.7868546894422941,71.93169144522071
2019,0.915,1.5,23.266747426978185,0.2871708662894065,-34.25445720088334,81.0205705321455,0.6792326992814878,55.03182081987536
2019,0.995,4.1,34.242650469343516,0.37724014873249434,-44.1754565770994,90.77149021491189,0.7751510255378987,70.3616137296923
2019,0.955,3.6,39.64948314078056,0.34442673969060233,-38.33901034575131,115.1173198004243,1.0341811847309323,119.05216617425242
2019,0.895,1.6,19.254246771015037,0.24154241663347725,-36.852446640315826,79.71372912208597,0.5224686154202658,41.64792168440238
2019,0.955,3.5,39.791092952119534,0.34427122287712336,-38.33901034575131,115.5806535892827,1.037874806711831,119.9582485036039
2019,0.995,4.2,34.055736888525786,0.3774540949496105,-44.581596559810265,90.22484414448377,0.7638967537386625,68.92246554854792
2019,0.995,4.3,34.195215067695294,0.3780598246706657,-44.987736542521105,90.44921686001237,0.7601008118151258,68.75052316333776
2019,0.915,1.6,24.459842811225553,0.2864921678312442,-32.683222313300234,85.37700348455395,0.7483914094135011,63.89541596930673
2019,1.045,3.1,39.644230347498244,0.39276300867199015,-43.008373115376976,100.93677223204719,0.9217793530842501,93.04143261046876
2019,0.895,1.5,18.706765846224883,0.2422658870904505,-37.367917443487606,77.21584772370645,0.5006103397256636,38.655051761169794
2019,0.955,3.4,39.932598890884165,0.34412020792232784,-38.33901034575131,116.04258619969637,1.0415657193746384,120.86597977318024
2019,0.995,4.4,34.04597713224147,0.37853793584966555,-45.39387652523197,89.94072695995959,0.7500125509950043,67.45667406558445
2019,1.035,1.7,42.59162803386132,0.3768855880860565,-37.25077561824172,113.00943676343529,1.1433756029768192,129.21223290146355
2019,0.955,3.3,40.07400122557036,0.3439737007555759,-38.33901034575131,116.5030964214515,1.0452539297225578,121.77531935936824
2019,0.995,4.5,33.89596746765962,0.37902614124080103,-45.80001650794284,89.42910205796332,0.7400863591780852,66.18525854664348
2019,0.895,1.4,20.115897759739365,0.23984572727709724,-36.13126606472636,83.87015265233046,0.5567448902483322,46.69427893353259
2019,0.915,1.7,26.73254906807989,0.2880471096142596,-33.261802823337035,92.80617015695447,0.8037011466294872,74.5884253694356
2019,1.045,0.9,36.38997017393157,0.3400198564804211,-36.83836091531057,107.02307374224472,0.9878281571101977,105.72040570307038
2019,0.955,3.2,40.2153002234622,0.34383170713919187,-38.33901034575131,116.96216314099857,1.0489394447271856,122.68622645920954
2019,0.995,4.6,33.74517566931785,0.37952440190033443,-46.206156490653704,88.91437678407712,0.7303177375539474,64.93574648896643
2019,0.955,3.1,40.356496150639785,0.3436942326673517,-38.33901034575131,117.4197653461915,1.0526222713287132,123.59866009759263
2019,0.995,3.8,34.39533249450042,0.3762235341089467,-42.95703662896682,91.42259687704765,0.8006914627650767,73.20129282326522
2019,1.04,1.2,45.739321234646454,0.3685648818151922,-38.92685345683958,124.10113793093643,1.175006895570438,145.81969281698835
2019,0.895,1.3,20.844547788415092,0.23584059183835576,-35.50910438629481,88.38405478011124,0.5870198122051288,51.88319123894872
2019,0.895,1.8,22.075472137444407,0.24357543816591457,-35.04570110983198,90.63094499046909,0.6299052790600668,57.08891069569899
2019,0.995,2.8,35.67359572121016,0.3730079680028437,-42.46315607418024,95.6376238079134,0.8401070249910492,80.34583961447926
2019,0.915,1.0,23.49720516849323,0.2666286896022194,-31.874157889348886,88.12706990965026,0.7371866968239211,64.96610356746585
2019,0.955,4.7,39.701797022375615,0.3449601937568148,-38.33901034575131,115.09095177040639,1.03554569260746,119.18193936393726
2019,0.895,2.2,21.01337680759614,0.24849244744888968,-35.5512827816163,84.56344256466065,0.5910722529107229,49.98310451058048
2019,0.995,2.9,36.535419009466686,0.3718146283326871,-41.015100763922064,98.26245721772958,0.8907796964771614,87.5302018155092
2019,0.955,4.6,39.73566234755741,0.3449032228616447,-38.33901034575131,115.20815032655426,1.0364290050580525,119.40506861752918
2019,0.995,3.0,36.290859929435946,0.3722327487624656,-41.01510076392212,97.49507546041947,0.8848170369816151,86.26530378918733
2019,0.915,1.1,27.37965699010516,0.2726362034911714,-32.4052816782317,100.4256098034749,0.8449134083132346,84.85094426098897
2019,0.995,3.1,36.04577555673936,0.3726643811080537,-41.01510076392208,96.72449899709603,0.8788415701869038,85.00551057414948
2019,0.895,2.1,21.401160163313616,0.24789457006575139,-35.37151599163122,86.33170205235713,0.6050393816419137,52.23407962585209
2019,0.955,4.5,39.76946622923163,0.34484744291200725,-38.33901034575131,115.3248111495476,1.0373107148718783,119.62766229600159
2019,0.955,4.4,39.803208904734255,0.3447928544859093,-38.33901034575131,115.44093326435481,1.0381908282393941,119.84971811844915
2019,0.995,3.2,35.80014761539443,0.3731094823186593,-41.0151007639221,95.95078472119563,0.8728528505014701,83.75091595174851
2019,0.955,4.3,39.83689061000031,0.34473945814937307,-38.33901034575131,115.55651570566454,1.0390693513145155,120.07123381445048
2019,0.995,3.3,35.553982315769716,0.3735680002348437,-41.01510076392208,95.1740574498316,0.8668510293419516,82.50172966703656
2019,0.895,2.0,21.93434455950527,0.24631986906183928,-34.30343193002648,89.04821459611361,0.6394212860173242,56.93932389459362
2019,0.915,1.2,26.322814904583346,0.27917096829795635,-34.807831726733404,94.28922736868998,0.7562325372989744,71.30458165298433
2019,0.995,3.4,35.30727311309416,0.3740398855234103,-41.332476698123386,94.39440679885558,0.8542259243491502,80.63414940114212
2019,0.955,4.2,39.57071072771969,0.3445370427172454,-38.33901034575131,114.85183252180688,1.0321265564984745,118.54162640827205
2019,0.995,3.5,35.06001332933406,0.37452508766516945,-41.73861668083426,93.61192209553181,0.8399898251882671,78.63306207656345
2019,1.035,1.8,42.62337265093314,0.3796392374311919,-38.11153023499142,112.27335967520602,1.1183852337631737,125.56486760573216
2019,0.955,4.1,39.645294987063615,0.3447529132708923,-38.33901034575131,114.99625807632266,1.0340719447250173,118.91440422508295
2019,0.895,1.9,22.275243758256114,0.24547818563178578,-34.543290809326535,90.74225353640466,0.6448500775798088,58.51514923271723
2019,0.915,1.3,24.745723057320834,0.2817177656382717,-36.449786156462395,87.8387026862004,0.678898991371271,59.633606657022405
2019,0.995,3.6,34.81219614950979,0.37502355498037937,-42.14475666354509,92.82669231624959,0.826014880746057,76.67622918365784
2019,0.955,4.0,39.731460297647914,0.34464241307336574,-38.33901034575131,115.28314215113762,1.0363194025964448,119.47015700350798
2019,0.995,3.7,34.61817411655159,0.37572203208083976,-42.550896646255964,92.13772725764242,0.8135709666554731,74.96057983043848
2019,0.995,4.7,33.59359110688125,0.38003267828886783,-46.61229647336454,88.39658541507401,0.7207023392652943,63.70762589170823
2019,0.915,1.8,27.71362530200543,0.29002334149513664,-33.8370911466524,95.55653403321041,0.8190309616713971,78.26375996320591
2019,0.895,0.3,8.555522486848965,0.14941470869634932,-21.21634656917879,57.260242726411064,0.40325144854475853,23.090275823449733
2019,0.955,2.2,40.432270688202344,0.34367815480415614,-38.82901912520903,117.64573954734638,1.0412900351106844,122.50333626387875
2019,1.04,1.4,42.49542380475404,0.37548148013340304,-38.425267240997215,113.17581839097907,1.1059239624341308,125.16384952667715
2019,0.955,2.1,41.46328644400299,0.34060112528728254,-38.65839492434496,121.73561202720771,1.0725558193801694,130.56823910558816
2019,0.895,0.7,13.856485617291735,0.2040310430395554,-30.98223793833743,67.9136145699426,0.44723966179814645,30.3736620117508
2019,0.915,2.3,26.581008445570898,0.29576508821735925,-35.856853290237034,89.87202852703285,0.7413090108720799,66.62294457244207
2019,1.0,1.1,40.54970255257382,0.3439029874933513,-34.763631713873146,117.91029455176736,1.166440344504962,137.5353245976451
2019,0.955,2.0,42.64178573913411,0.3393653159311974,-37.65055265644074,125.65157291377196,1.132567325856757,142.30886592464603
2019,1.0,1.2,39.7085065427281,0.3529236795902327,-35.90687482256809,112.51301298012153,1.1058747590522866,124.42530111963869
2019,0.955,1.9,42.91019428205549,0.3377842843047731,-37.62874759913281,127.03431235817607,1.1403566958748423,144.8644287035023
2019,1.045,3.2,39.39214597270584,0.39318588946507627,-43.00837311537696,100.1870795167606,0.9159180670942841,91.76315621881272
