Ratio,Stop,CAGR,StDev,DrawDown,Sharpe,MaR,SM
0.95,0.5,90.04878699801375,0.3243510962472321,-20.581157829334973,277.6275093251892,4.375302290800393,1214.7042775397076
0.945,0.5,88.3829826901842,0.3167385239598155,-20.581157829334973,279.04083653997617,4.29436397228387,1198.302915233226
0.95,0.7,102.1133595320019,0.34750291412412976,-26.38714914046787,293.84893012876,3.869814013951161,1137.140707796831
0.945,0.7,100.3645156559497,0.3379055836217653,-26.387149140467912,297.01940577665255,3.803537666068991,1129.7244974249277
0.94,0.5,87.73203409783481,0.30915205425734316,-22.573840565910185,283.78279519632514,3.886446962433281,1102.9067823815838
0.94,0.7,99.3423611373383,0.3297695035400518,-28.191573503136734,301.2478718344335,3.523831726749306,1061.5468083858855
0.955,0.5,89.07694340728844,0.32930505476762434,-23.245121717906493,270.4997755656864,3.832070422701616,1036.574189292692
0.955,0.7,99.01760405338757,0.353144534080969,-30.230079052156356,280.3883240358601,3.275466262676693,918.4024958279202
0.96,0.5,84.7471586625112,0.3348950702545158,-26.758583188829277,253.05585596737652,3.1671018627731384,801.4536728199292
0.94,0.9,96.89612540827946,0.34436832847119964,-34.58733348514536,281.37351027152636,2.8014916342103855,788.2655351140911
0.945,0.9,95.6188135680543,0.3524191125426436,-32.98412302075946,271.3213051306467,2.8989345421696973,786.542703469796
0.95,0.9,95.73794199759573,0.36128428384784256,-32.98412302075947,264.993375792445,2.9025462322384743,769.1555244745155
0.935,0.5,74.99702961858503,0.30370250983437963,-24.097030794805498,246.94240972682024,3.112293388227393,768.5572290657225
0.955,0.9,95.03047329165824,0.36744617464295104,-32.98412302075946,258.6242009023491,2.8810974671616463,745.1215301664628
0.935,0.7,84.53614980857549,0.3252967908891328,-29.62557105483299,259.87391261227344,2.8534859176928715,741.5465500148701
0.96,0.7,95.14810069810282,0.3600610211445004,-33.909191530691864,264.25548757169634,2.805967833588201,741.4923979753465
0.945,1.5,76.27692424147088,0.33977771615722996,-23.16327888185351,224.4906614363557,3.2930106584015384,739.2501408215305
0.97,0.5,84.41187106554699,0.3436722081034288,-28.088683050706297,245.61739086025565,3.005191482746445,738.1272910276448
0.945,1.1,91.40954133392951,0.36593414507863925,-33.017677873536066,249.79779166080718,2.768503032952387,691.5659438377531
0.965,0.5,78.80575337270987,0.3378484443243334,-26.7585831888293,233.25770681085808,2.945064498243252,686.9589912702913
0.93,0.7,77.78455750671986,0.32510388553861425,-27.33909619926672,239.2606208869226,2.8451766268998377,680.7387262850153
0.93,0.5,67.3863152873373,0.3023405785533513,-22.319561152059308,222.8821404317259,3.0191595089278858,672.9167336546457
0.965,0.7,90.16419642989597,0.36475790320991364,-33.909191530691885,247.18915104084144,2.6589898596752612,657.273446039334
0.975,0.5,84.45731272653572,0.35121339803456353,-30.954247713011284,240.47292386671458,2.7284563175164807,656.119868315797
0.97,0.7,93.34617337966542,0.3720406569484107,-36.066540593424115,250.90315167519267,2.588165425454885,649.3788623033967
0.945,2.5,66.02955613163431,0.32480443749961535,-20.716375916031794,203.2901909836515,3.1873121244404516,647.9492905020074
0.95,1.1,89.56812644631877,0.37695707143474305,-33.01767787353609,237.6082934468159,2.712732457727086,644.5677298583196
0.94,1.1,89.28744388850971,0.35846856302997515,-34.57983660435298,249.0802628096665,2.5820666797850063,643.1418471929323
0.945,2.1,67.7613212912471,0.3296335368940657,-21.746733124325612,205.56561668366754,3.115931064397446,640.5282907966575
0.96,0.9,88.96842140749615,0.3748043125580606,-32.98412302075945,237.37299285667672,2.6973105015252785,640.268666410799
0.945,2.3,65.42056725258504,0.3239407696830175,-20.738483448857792,201.95224984061244,3.1545492424224584,637.068316740215
0.945,2.7,65.00128047445925,0.32281228570622783,-20.716375916031783,201.35937618437802,3.1376762392188833,631.8005301976596
0.975,0.7,94.3217018102959,0.3819347692201051,-37.52598040693977,246.9576205457725,2.513503998761689,620.728966766471
0.945,1.9,66.73036639791259,0.33257108562674637,-21.61453463679972,200.64993404990688,3.0872913768081376,619.464811149399
