Ratio,Stop,CAGR,StDev,DrawDown,Sharpe,MaR,SM
0.945,0.7,87.06751823754692,0.34455085761575355,-26.663072323326297,252.6985967762282,3.2654720799513997,825.1802124156699
0.94,0.7,85.04721989611141,0.3374352266425179,-28.191573503136734,252.04013446471387,3.01676030558027,760.3446730662625
0.95,0.7,86.45876639937111,0.3544833171331712,-30.122894869216733,243.9008049760789,2.8702011136295296,700.0443620574804
0.93,0.7,76.56826193630712,0.33006061980424295,-27.33909619926672,231.98242184032532,2.800687388428035,649.7102431851914
0.935,0.7,79.52204999226228,0.33125726949788886,-29.62557105483299,240.06129771219733,2.684236865681932,644.3813853425257
0.94,0.9,88.74956253939217,0.3573833345020973,-34.58733348514536,248.33156437760906,2.565955614286037,637.2077718191604
0.955,0.7,84.45931520034087,0.3598736775777985,-31.229508067165224,234.69156113003632,2.7044715215716635,634.7166434293785
0.945,0.9,88.65860152199816,0.36468834996105143,-36.49794737885873,243.10785231134165,2.4291393869824374,590.5428593341894
0.93,0.9,81.02793537123641,0.3465754275719335,-33.238544951921845,233.79596164364148,2.4377702299676445,569.9408351815265
0.95,0.9,88.08434477029236,0.372623379090871,-37.41195879028136,236.38974286906293,2.354443542078699,556.5663035117094
0.935,0.9,83.3565041700091,0.34923260247390175,-35.91332715060786,238.68477221063105,2.321046552452276,553.998467662342
0.93,0.5,65.76021355218795,0.30192672859349234,-26.617813007728643,217.80189471309143,2.4705340567646963,538.086998516571
0.955,0.9,87.53358162516199,0.3783164520486368,-38.452122879799774,231.37661910063738,2.276430404084306,526.7127705149245
0.935,0.5,68.54106146858842,0.30404437071090173,-29.832888018591962,225.43111490052934,2.297500041761743,517.9279958983624
0.94,1.1,81.1713536597217,0.3689022757219503,-36.02715172924745,220.03484120792555,2.253060532504584,495.75181650149034
0.91,0.9,67.89640788431659,0.32147877079596354,-29.599527656191384,211.20028459798095,2.293834167658232,484.4584290299914
0.96,0.7,79.53936106069301,0.3656937102455209,-35.81591502983065,217.5026773287721,2.2207826044496035,483.02616223295223
0.93,1.1,74.98822257993885,0.35624191111299136,-32.684470445162006,210.49803585899355,2.29430740527842,482.9472024678513
0.905,4.9,59.50324455440237,0.31368513255300967,-23.41969621780481,189.6909938641957,2.540735114623949,481.9545690386781
