Date,Ratio,Stop,CAGR,StDev,DrawDown,Sharpe,MaR,SM
0,0.91,4.7,28.286471138429103,0.19885244804982993,-18.72126801744256,142.24854366057826,1.510927097036091,214.92717913068918
1,0.91,4.9,28.258397417258795,0.19884692412739002,-18.721268017442572,142.11131271588204,1.5094275340180214,214.5067283087977
2,0.91,4.5,27.24392363324606,0.2001088177262319,-18.721268017442572,136.14554292414223,1.4552392288739706,198.1243348995568
3,0.91,3.9,27.1044691722107,0.19950942330108407,-18.72126801744255,135.85558378015432,1.4477902429983667,196.69038865375458
4,0.91,4.1,26.973874886594395,0.1996595440409569,-18.721268017442572,135.0993513290862,1.4408145250344626,194.65310771768134
5,0.905,4.7,24.16152781151286,0.19097843008686113,-15.726821966217063,126.51443307248717,1.5363261479919128,194.36743162763486
6,0.905,4.9,24.13434904809626,0.19100468557473177,-15.726821966217052,126.35474870931137,1.5345979689945943,193.90374074213156
7,0.91,4.3,26.84310195514723,0.19982066551076977,-18.721268017442572,134.3359651341991,1.4338292646704036,192.61483810715768
8,0.935,4.7,27.76038704324819,0.22402566089616233,-18.23549068627557,123.9161037722163,1.5223273955628334,188.64087952385182
9,0.935,4.9,27.732428447579395,0.22402076267326648,-18.23549068627551,123.79400961163161,1.5207941987791707,188.26521166098223
10,0.91,3.1,26.25685476166233,0.20139797426683645,-18.72126801744254,130.3729834286916,1.4025147622051513,182.85003385146754
11,0.91,3.5,26.163515195894817,0.20229181538844684,-18.72126801744254,129.33551041427378,1.3975290120048685,180.75012808640543
12,0.91,3.3,26.01667629071518,0.20176558062034897,-18.72126801744255,128.94506689755627,1.3896855846770377,179.19310068275024
13,0.905,4.5,23.152510196387244,0.1922487545899936,-15.726821966217008,120.42996193012692,1.4721671197220554,177.29303018291174
14,0.91,3.7,25.932054206158096,0.2026997402162956,-18.72126801744254,127.93333715419011,1.3851654803508657,177.208842412073
15,0.905,3.9,23.01756262789958,0.19152720573739976,-15.726821966217031,120.17907607057471,1.463586392555589,175.89246040679615
16,0.935,4.5,26.722114877953885,0.22514177551041775,-18.2354906862755,118.6901667510275,1.4653905034793298,173.9274432133338
17,0.905,4.1,22.891159864056256,0.19171515868572947,-15.726821966217063,119.40192951346515,1.4555489922394351,173.79535817476827
18,0.935,3.9,26.583232301708627,0.22460922161304875,-18.235490686275547,118.35325420211628,1.4577744442992029,172.53234937549234
19,0.905,4.3,22.764584200354232,0.19191444098537674,-15.726821966217097,118.61840142654412,1.447500597975548,171.70020699582622
