Year,Ratio,Stop,CAGR,StDev,DrawDown,Sharpe,MaR,SM
2019,1.045,4.9,28.82684408720275,0.29126079740530547,-40.775482146570205,98.9726195355038,0.7069651312419244,69.97019095927449
2019,0.915,1.4,21.175598541714002,0.19917534761454186,-26.016945315318484,106.31636292004626,0.8139156340251078,86.53254993331291
2019,0.955,3.9,29.732650292459837,0.2361069648835345,-31.26381233580472,125.92873025633187,0.9510244615436318,119.76130288490128
2019,0.995,3.9,29.374821180744924,0.2632892604028572,-33.36129778734341,111.56862659646161,0.8805059493785379,98.23683948217702
2019,0.955,3.8,28.849133642013534,0.23776684531521497,-31.26381233580473,121.33371077774672,0.9227644195194392,111.96243119396698
2019,0.895,1.7,19.392674150865787,0.17476069653199597,-20.870923346462412,110.96702253824726,0.9291718353300749,103.107431992977
2019,0.955,3.7,28.95006828827178,0.23800447140720823,-31.26381233580475,121.63665714809338,0.9259929012277506,112.6346810482082
2019,0.995,4.0,29.28031862746856,0.26338800371335624,-33.361297787343446,111.1680039130946,0.8776732492276388,97.5691832045566
2019,0.915,1.5,21.728703683835505,0.19994470381028076,-25.99984420880763,108.67356458940253,0.8357243800897374,90.82114739862047
2019,0.995,4.1,29.993812736375048,0.26279776147252687,-33.361297787343446,114.13267970134757,0.8990601303212507,102.6121418862071
2019,0.955,3.6,28.86611627843676,0.23804297948872383,-31.263812335804786,121.26430420437649,0.9233076237915466,111.96425656567811
2019,0.895,1.6,18.772259777308165,0.17340474416980223,-23.295040309882463,108.25689843252444,0.8058479198829461,87.23859641482919
2019,0.955,3.5,29.016822375852215,0.23783361425505947,-31.263812335804676,122.0047152154605,0.9281280882888645,113.23600309515268
2019,0.995,4.2,29.919748306039097,0.2628703841705657,-33.36129778734341,113.81939582294449,0.8968400599028864,102.07779376795988
2019,0.995,4.3,29.84979354041972,0.2629838387343686,-33.361297787343446,113.50428864402586,0.8947431760806406,101.55718772012949
2019,0.915,1.6,22.892104309521844,0.2009361748035367,-27.213762581476463,113.92724247838582,0.8411958559932381,95.83512425755495
2019,1.045,3.1,28.28079329603428,0.28557284805888233,-39.23170319050332,99.03180042593915,0.7208658048493829,71.38863851972809
2019,0.895,1.5,16.959882977154873,0.1731627521035003,-25.674337807033776,97.94186550591354,0.6605772310321679,64.69816631802136
2019,0.955,3.4,28.52563444345051,0.23864987285854963,-31.263812335804786,119.5292253952214,0.9124170186622319,109.06049947811385
2019,0.995,4.4,29.776385117257753,0.26306127940328605,-33.36129778734348,113.19182049445244,0.8925427693809392,101.02854093538873
2019,1.035,1.7,25.89191914222866,0.27824433584676767,-37.438418423234545,93.05461354112752,0.6915868840805506,64.35535022822819
2019,0.955,3.3,28.45266034448446,0.2382511490846445,-31.263812335804765,119.42297216109527,0.9100828791727091,108.68480234373187
2019,0.995,4.5,31.17138238670516,0.2624438465990745,-33.361297787343446,118.77353114064243,0.9343576075907607,110.97695240167738
2019,0.895,1.4,17.26680986572189,0.17207872432214577,-23.695125601481102,100.34250273378932,0.7287072521211957,73.12030943810318
2019,0.915,1.7,23.588102674870505,0.20257833157018323,-25.003075111358775,116.4394162595737,0.9434080636007267,109.8498842202434
2019,1.045,0.9,22.29544622638673,0.25090501097417706,-29.850365409638048,88.86010741603467,0.7469069782036237,66.37023431295987
2019,0.955,3.2,28.66653882753374,0.23794725970389896,-31.26381233580474,120.4743389909441,0.9169239669054536,110.46580881788884
2019,0.995,4.6,31.093070231196563,0.2624762841464615,-33.36129778734346,118.46049380159108,0.932010212234387,110.4063899694112
2019,0.955,3.1,28.880494174514748,0.23765124726584277,-31.263812335804776,121.52469009433932,0.9237675131973415,112.26056076052544
2019,0.995,3.8,28.49374045059172,0.2647791834919079,-33.361297787343446,107.61321972073586,0.8540956839335437,91.9119864976726
2019,1.04,1.2,26.07350966922688,0.262347743696575,-33.27287381270892,99.38530174432476,0.7836266207720185,77.8809681603126
2019,0.895,1.3,17.259221932600365,0.1699194809495249,-22.394655886403747,101.57294405652799,0.7706848464270796,78.28072879135162
2019,0.895,1.8,19.619593697836724,0.17529042320938726,-21.454087098619645,111.9262155833853,0.9144921248641266,102.35564271685034
2019,0.995,2.8,27.25841750789053,0.26666065301701347,-35.59631372295863,102.2213708677575,0.7657651778226018,78.27756623981844
2019,0.915,1.0,22.336375765704332,0.18571489992360246,-18.108394385796167,120.27239480996327,1.2334818476907319,148.3538157763827
2019,0.955,4.7,32.311271473680314,0.2343653878632791,-31.263812335804698,137.86707912914866,1.0335038838713864,142.4861617379789
2019,0.895,2.2,19.726618976521948,0.17779520858806008,-21.431877068420334,110.95135315050722,0.9204335632173316,102.12334932410587
2019,0.995,2.9,26.8330991800902,0.26713700376194405,-35.785520265673654,100.44695718756432,0.7498311881699584,75.3182612560083
2019,0.955,4.6,31.455644239084933,0.23520095378325823,-31.263812335804776,133.73944166940692,1.006135908865486,134.56005469521136
2019,0.995,3.0,27.977957411514186,0.26528753697414387,-33.701548420205654,105.46276591290093,0.8301683074816851,87.55184588025013
2019,0.915,1.1,20.175093045297167,0.19052000410907047,-22.608448781778247,105.89488038089252,0.8923696287185217,94.49737508868932
2019,0.995,3.1,28.522793054311624,0.2645754080226472,-33.36129778734348,107.80591162074339,0.8549665314618703,92.17044632947191
2019,0.895,2.1,19.635711671612043,0.17742380655108567,-22.106992491653234,110.671234336066,0.8882127082200687,98.29959677169504
2019,0.955,4.5,31.534174115958535,0.2351647946645675,-31.26381233580473,134.09394106349126,1.0086477547027806,135.25355257293745
2019,0.955,4.4,30.135319712096,0.2358529221307714,-31.263812335804765,127.77166142290628,0.963904190199595,123.1596398343033
2019,0.995,3.2,28.30944108608677,0.26483861776570355,-33.361297787343425,106.89317639896257,0.8485713375583002,90.70648567272299
2019,0.955,4.3,30.208932283117385,0.23576658217111335,-31.26381233580463,128.13067910189457,0.9662587517684414,123.80739005223937
2019,0.995,3.3,28.09616576985934,0.2651089951134243,-33.36129778734344,105.97967736944825,0.84217844128709,89.25379949511061
2019,0.895,2.0,19.265280774876437,0.17672865262042464,-21.608273650423037,109.01051125113335,0.8915696407102504,97.19046234981367
2019,0.915,1.2,20.15935418963961,0.19434172390175997,-26.009855658083758,103.73147765134674,0.7750659770914248,80.39873908097834
2019,0.995,3.4,28.168946956764508,0.26546457912071175,-33.36129778734348,106.11188524686585,0.8443600466721402,89.59663637951243
2019,0.955,4.2,30.279081223843797,0.2356400584053395,-31.26381233580472,128.49717246190298,0.9685025261352032,124.44983613058389
2019,0.995,3.5,28.66096332630579,0.26483906202316376,-33.36129778734348,108.22030219922392,0.8591081650660217,92.97294524526562
2019,1.035,1.8,25.460730241988095,0.28200314450406144,-37.92891153126724,90.28527070775768,0.6712750040559212,60.60624546053998
2019,0.955,4.1,30.353351616999568,0.23555907867724532,-31.263812335804708,128.85664092186678,0.970878128712331,125.1040944103788
2019,0.895,1.9,18.731524543507728,0.17706659878825612,-21.107167475854858,105.78801802087865,0.8874485202685438,93.88142005477081
2019,0.915,1.3,19.457213103926428,0.19764672003260347,-25.900746686558975,98.44440171188674,0.7512220917562822,73.95360937569929
2019,0.995,3.6,28.51067400982665,0.2650271630299308,-33.3612977873434,107.57642229527546,0.8546032648838685,91.9351617180682
2019,0.955,4.0,29.637885252967067,0.23621702275893136,-31.263812335804797,125.46887987498546,0.9479933200284841,118.94365999294253
2019,0.995,3.7,28.5943955596081,0.26499253637576603,-33.36129778734346,107.90641861346816,0.8571128060388641,92.48797324739401
2019,0.995,4.7,31.946338720871935,0.2617274166638851,-33.36129778734346,122.0595806433912,0.9575868098570095,116.88264444078936
2019,0.915,1.8,23.381844970121325,0.20447355056106897,-25.810648310832207,114.35144010539398,0.9058991734162849,103.59087507043822
2019,0.895,0.3,9.786018214443715,0.12067930543235034,-39.36956023889514,81.09110488649192,0.2485681362723382,20.156664809899993
2019,0.955,2.2,27.368769213355982,0.2381161997856287,-33.59260038106018,114.93871159541241,0.8147261272689907,93.64357137141779
2019,1.04,1.4,24.014613236820125,0.2758863720423589,-40.166601916813214,87.04530440935656,0.5978751522609614,52.04222462734579
2019,0.955,2.1,27.479718420484332,0.23758626496569832,-33.37408374534421,115.66206667903019,0.8233849543305541,95.23440549029078
2019,0.895,0.7,11.931711218506557,0.1494530987240754,-33.906739231305615,79.83582354846469,0.35189792616478366,28.094060740362323
2019,0.915,2.3,23.80213209119684,0.20687343271147998,-25.72970408135461,115.05649507152009,0.9250837870477254,106.43689818519977
2019,1.0,1.1,26.825914467366285,0.24621403311778503,-27.328144371431605,108.953637319824,0.9816222463830971,106.95131421749488
2019,0.955,2.0,26.827736956492565,0.23693057000611403,-33.272474232913595,113.23037358919227,0.8063042372110155,91.29813000595199
2019,1.0,1.2,27.933333432669283,0.2485720597454496,-29.739320499133694,112.37519398308254,0.9392727528351894,105.55095780287834
2019,0.955,1.9,25.172422979614595,0.23844224930326613,-36.33549987106595,105.5703133700886,0.692777671118802,73.1367558358121
2019,1.045,3.2,28.024306046057102,0.2859473089789084,-39.23170446842617,98.00513998935442,0.7143280269306467,70.00781827765736
2019,0.895,0.6,10.27813857839237,0.1417850332392054,-33.42182043489779,72.4909981228564,0.30752779006796205,22.292996452542813
2019,1.0,1.3,24.126235787884532,0.257423565799268,-31.73367087196094,93.72193922097064,0.7602724527278645,71.25420860593918
2019,1.035,1.5,23.45867380439366,0.27589577558890005,-38.785120067448055,85.02730335149596,0.6048369519959866,51.427654995556956
2019,0.915,2.4,23.99374870408937,0.2071695498551301,-23.45355298974875,115.81696596274773,1.0230325748331919,118.48452889823795
2019,1.0,1.4,25.565202675293474,0.26221084124371696,-31.849218420826652,97.4986486219744,0.8026948208743493,78.26166029110686
2019,0.955,1.8,26.913439973191934,0.23662682893485718,-33.652005333340796,113.73790577483986,0.7997573905804474,90.96273073257072
2019,0.895,0.5,9.722155051093484,0.13343305808823705,-31.734283118581786,72.8616670440423,0.30636126282621917,22.321992327236316
2019,0.955,1.7,27.75483895400297,0.2335787882956084,-31.745065676818353,118.82431258645586,0.8743040331546952,103.88857573117257
2019,1.0,1.5,25.99207426039303,0.2646776891931949,-29.15539712975891,98.2027398668301,0.8915012937300354,87.54786963911316
2019,0.915,2.5,24.05969268280883,0.2075446161746887,-23.56736032485388,115.92540016821238,1.0208904328345905,118.34713195424943
2019,0.955,1.6,27.012327488842057,0.2321509240788931,-33.075047761637556,116.35675195357962,0.816698064459716,95.02833410730776
2019,1.0,1.6,27.458449368457515,0.2656150191419921,-29.970137880408032,103.37687024308974,0.9161936284052784,94.71322984119804
2019,0.895,0.4,10.815543611507294,0.12638546755127264,-33.966132374914835,85.57584840297872,0.318421405537916,27.249181928576107
2019,0.955,1.5,25.628609747462306,0.2314268230329605,-34.85852517603901,110.74174294745515,0.7352178446459018,81.41930556215847
2019,1.0,1.7,28.675774854290825,0.2670602754575842,-30.77412289302458,107.37566568130515,0.9318145298233869,100.05420543129854
2019,0.955,1.4,24.85652271416743,0.23106500054502874,-35.907443972420275,107.57372451706948,0.6922387105375472,74.4666963474175
2019,1.0,1.8,28.36197777671765,0.26987791484327545,-31.437794215642278,105.09188124262828,0.9021618241462305,94.80988328480855
2019,0.915,2.6,24.80433891795395,0.20610913930664124,-23.68116765995889,120.34565280024293,1.0474288799489462,126.05351231928321
