Date,Ratio,Stop,CAGR,StDev,DrawDown,Sharpe,MaR,SM
0,0.94,0.56,54.542445547740925,0.28707101738777463,-15.098842585882366,189.99635018558897,3.612359373740269,686.335096569351
1,0.935,0.52,52.38689491890367,0.27878535840614915,-14.584617533083598,187.91121319428723,3.591927919951947,674.963533144603
2,0.97,0.22,44.98400728676908,0.24477084449194478,-12.500880814612369,183.78008778022362,3.5984670163551153,661.3265841399825
3,0.94,0.54,50.871761482260155,0.2826350654907083,-14.542532779507056,179.9909766820231,3.4981362774679297,629.6329651482692
4,0.945,1.92,73.14331954213236,0.38213057993575505,-22.277227722772274,191.40922863181856,3.2833223438912755,628.4581971938436
5,0.945,1.94,72.96090044898492,0.3822646517727428,-22.277227722772274,190.8648893132822,3.2751337534877676,625.1080413456372
6,0.945,1.96,72.77855547802197,0.3824002287275679,-22.277227722772274,190.32037642914526,3.2669484903467647,621.766866457424
7,0.94,1.92,71.6551701669266,0.3716160470508609,-22.277227722772274,192.82044124730592,3.2165209719375945,620.2109930902203
8,0.945,1.98,72.59628464634412,0.3825373091999216,-22.277227722772274,189.77569742982598,3.258766555235892,618.434695780883
9,0.94,1.94,71.4743189253582,0.3717537828087171,-22.277227722772274,192.26251952393645,3.208402760649413,616.8555984100094
10,0.945,2.0,72.41408797106685,0.38267589157405346,-22.277227722772274,189.2308597576068,3.2505879489234455,615.1115522924993
11,0.94,1.96,71.29354116891771,0.371893063531083,-22.277227722772274,191.70441226301327,3.2002878480269734,613.5093009784745
12,0.945,2.02,72.23196546932019,0.38281597421886304,-22.277227722772274,188.68587084619364,3.2424126721783733,611.7974586927102
13,0.94,1.98,71.11283691455878,0.3720338874827636,-22.277227722772274,191.14612756305286,3.192176234831306,610.1721257868105
14,0.945,2.04,72.04991715824902,0.3829575554879912,-22.277227722772274,188.1407381202807,3.23424072577029,608.4924374050947
15,0.94,2.0,70.93220617924976,0.3721762529119788,-22.277227722772274,190.58767351291894,3.184067921824101,606.84409752757
16,0.945,2.12,71.94611929348636,0.3836852831766707,-22.277227722772274,187.513366939222,3.229581354952055,605.5896736711944
17,0.945,2.06,71.86794305501303,0.38310063371991265,-22.277227722772274,187.59546899511565,3.2260721104694743,605.1965105755836
18,0.945,2.22,71.9867440571559,0.38451340409526125,-22.277227722772274,187.21517453087682,3.2314049554545545,604.9680427153646
19,0.945,2.24,71.9236854662665,0.38456923225321715,-22.277227722772274,187.02402437361087,3.2285743253746304,603.8209633208792
20,0.945,2.14,71.82888416386844,0.3837768998441975,-22.30088157483332,187.16312574578856,3.2208988654927335,602.8334993766842
21,0.945,2.26,71.8606075954959,0.38462559865014156,-22.277227722772274,186.83261812966555,3.225742829842261,602.6739783124259
22,0.945,2.08,71.68604317678684,0.38324520723802885,-22.277227722772274,187.05007087606845,3.2179068270468765,601.9097000717028
23,0.945,2.28,71.79751042596823,0.3846825030494346,-22.277227722772274,186.64095678077075,3.22291046801013,601.5270933681722
24,0.94,2.02,70.75164897997348,0.3723201580504674,-22.360896877151347,190.02905819131934,3.164079212416047,601.2669927781528
25,0.945,2.3,71.73439393877645,0.3847399452123789,-22.277227722772274,186.44904131069262,3.220077239029521,600.3803141634362
26,0.945,2.16,71.71165532194156,0.38386946013950485,-22.34598799695099,186.8126088902209,3.2091512504046054,599.5099174113989
27,0.945,2.32,71.67125811498227,0.38479792489814446,-22.277227722772274,186.256872705209,3.2172431420503154,599.2336463705722
28,0.945,2.1,71.50421754075973,0.3833912743507615,-22.277227722772274,186.50455115820168,3.2097448762741037,598.6320274818393
29,0.945,2.34,71.60810293561586,0.38485644186379336,-22.277227722772274,186.0644519520842,3.2144081762209793,598.087095658855
30,0.945,2.36,71.54492838167612,0.3849154958642849,-22.277227722772274,185.87178004104496,3.211572340688573,596.9406676943703
31,0.945,3.72,71.6096082780194,0.38565531876531156,-22.277227722772274,185.68292667991707,3.214475749368871,596.8732648844316
32,0.945,3.86,71.6096082780194,0.38565531876531156,-22.277227722772274,185.68292667991707,3.214475749368871,596.8732648844316
33,0.945,3.74,71.6096082780194,0.38565531876531156,-22.277227722772274,185.68292667991707,3.214475749368871,596.8732648844316
34,0.945,4.04,71.6096082780194,0.38565531876531156,-22.277227722772274,185.68292667991707,3.214475749368871,596.8732648844316
35,0.945,3.76,71.6096082780194,0.38565531876531156,-22.277227722772274,185.68292667991707,3.214475749368871,596.8732648844316
36,0.945,3.78,71.6096082780194,0.38565531876531156,-22.277227722772274,185.68292667991707,3.214475749368871,596.8732648844316
37,0.945,3.8,71.6096082780194,0.38565531876531156,-22.277227722772274,185.68292667991707,3.214475749368871,596.8732648844316
38,0.945,3.82,71.6096082780194,0.38565531876531156,-22.277227722772274,185.68292667991707,3.214475749368871,596.8732648844316
39,0.945,3.84,71.6096082780194,0.38565531876531156,-22.277227722772274,185.68292667991707,3.214475749368871,596.8732648844316
40,0.945,3.88,71.6096082780194,0.38565531876531156,-22.277227722772274,185.68292667991707,3.214475749368871,596.8732648844316
41,0.945,3.96,71.6096082780194,0.38565531876531156,-22.277227722772274,185.68292667991707,3.214475749368871,596.8732648844316
42,0.945,3.9,71.6096082780194,0.38565531876531156,-22.277227722772274,185.68292667991707,3.214475749368871,596.8732648844316
43,0.945,3.92,71.6096082780194,0.38565531876531156,-22.277227722772274,185.68292667991707,3.214475749368871,596.8732648844316
44,0.945,3.94,71.6096082780194,0.38565531876531156,-22.277227722772274,185.68292667991707,3.214475749368871,596.8732648844316
45,0.945,4.02,71.6096082780194,0.38565531876531156,-22.277227722772274,185.68292667991707,3.214475749368871,596.8732648844316
46,0.945,4.0,71.6096082780194,0.38565531876531156,-22.277227722772274,185.68292667991707,3.214475749368871,596.8732648844316
47,0.945,3.98,71.6096082780194,0.38565531876531156,-22.277227722772274,185.68292667991707,3.214475749368871,596.8732648844316
48,0.945,3.28,71.6096082780194,0.38565531876531156,-22.277227722772274,185.68292667991707,3.214475749368871,596.8732648844316
49,0.945,3.64,71.6096082780194,0.38565531876531156,-22.277227722772274,185.68292667991707,3.214475749368871,596.8732648844316
50,0.945,3.7,71.6096082780194,0.38565531876531156,-22.277227722772274,185.68292667991707,3.214475749368871,596.8732648844316
51,0.945,3.38,71.6096082780194,0.38565531876531156,-22.277227722772274,185.68292667991707,3.214475749368871,596.8732648844316
52,0.945,3.22,71.6096082780194,0.38565531876531156,-22.277227722772274,185.68292667991707,3.214475749368871,596.8732648844316
53,0.945,3.24,71.6096082780194,0.38565531876531156,-22.277227722772274,185.68292667991707,3.214475749368871,596.8732648844316
54,0.945,3.26,71.6096082780194,0.38565531876531156,-22.277227722772274,185.68292667991707,3.214475749368871,596.8732648844316
55,0.945,3.3,71.6096082780194,0.38565531876531156,-22.277227722772274,185.68292667991707,3.214475749368871,596.8732648844316
56,0.945,3.32,71.6096082780194,0.38565531876531156,-22.277227722772274,185.68292667991707,3.214475749368871,596.8732648844316
57,0.945,3.34,71.6096082780194,0.38565531876531156,-22.277227722772274,185.68292667991707,3.214475749368871,596.8732648844316
58,0.945,3.36,71.6096082780194,0.38565531876531156,-22.277227722772274,185.68292667991707,3.214475749368871,596.8732648844316
59,0.945,3.4,71.6096082780194,0.38565531876531156,-22.277227722772274,185.68292667991707,3.214475749368871,596.8732648844316
60,0.945,3.18,71.6096082780194,0.38565531876531156,-22.277227722772274,185.68292667991707,3.214475749368871,596.8732648844316
61,0.945,3.42,71.6096082780194,0.38565531876531156,-22.277227722772274,185.68292667991707,3.214475749368871,596.8732648844316
62,0.945,3.44,71.6096082780194,0.38565531876531156,-22.277227722772274,185.68292667991707,3.214475749368871,596.8732648844316
63,0.945,3.46,71.6096082780194,0.38565531876531156,-22.277227722772274,185.68292667991707,3.214475749368871,596.8732648844316
64,0.945,3.48,71.6096082780194,0.38565531876531156,-22.277227722772274,185.68292667991707,3.214475749368871,596.8732648844316
65,0.945,3.5,71.6096082780194,0.38565531876531156,-22.277227722772274,185.68292667991707,3.214475749368871,596.8732648844316
66,0.945,3.52,71.6096082780194,0.38565531876531156,-22.277227722772274,185.68292667991707,3.214475749368871,596.8732648844316
67,0.945,3.54,71.6096082780194,0.38565531876531156,-22.277227722772274,185.68292667991707,3.214475749368871,596.8732648844316
68,0.945,3.2,71.6096082780194,0.38565531876531156,-22.277227722772274,185.68292667991707,3.214475749368871,596.8732648844316
69,0.945,3.16,71.6096082780194,0.38565531876531156,-22.277227722772274,185.68292667991707,3.214475749368871,596.8732648844316
70,0.945,3.68,71.6096082780194,0.38565531876531156,-22.277227722772274,185.68292667991707,3.214475749368871,596.8732648844316
71,0.945,2.96,71.6096082780194,0.38565531876531156,-22.277227722772274,185.68292667991707,3.214475749368871,596.8732648844316
